0.56,0.4,0.48,0.5,0.49,0.37,0.46,-1
0.67,0.39,0.48,0.5,0.36,0.38,0.46,-1
0.42,0.24,0.48,0.5,0.57,0.27,0.37,-1
0.25,0.48,0.48,0.5,0.44,0.17,0.29,-1
0.25,0.4,0.48,0.5,0.46,0.44,0.52,-1
0.31,0.23,0.48,0.5,0.73,0.05,0.14,-1
0.3,0.16,0.48,0.5,0.56,0.11,0.23,-1
0.29,0.37,0.48,0.5,0.48,0.44,0.52,-1
0.21,0.51,0.48,0.5,0.5,0.32,0.41,-1
0.65,0.47,0.48,0.5,0.59,0.3,0.4,-1
0.37,0.52,0.48,0.5,0.42,0.42,0.36,-1
0.51,0.37,0.48,0.5,0.35,0.36,0.45,-1
0.4,0.35,0.48,0.5,0.45,0.33,0.42,-1
0.44,0.56,0.48,0.5,0.5,0.46,0.54,-1
0.18,0.3,0.48,0.5,0.46,0.24,0.35,-1
0.53,0.42,0.48,0.5,0.16,0.29,0.39,-1
0.33,0.47,0.48,0.5,0.53,0.18,0.29,-1
0.44,0.49,0.48,0.5,0.39,0.38,0.4,-1
0.47,0.28,0.48,0.5,0.56,0.2,0.25,-1
0.38,0.3,0.48,0.5,0.43,0.29,0.39,-1
0.25,0.51,0.48,0.5,0.37,0.42,0.5,-1
0.29,0.28,0.48,0.5,0.5,0.42,0.5,-1
0.4,0.46,0.48,0.5,0.42,0.35,0.44,-1
0.27,0.3,0.48,0.5,0.71,0.28,0.39,-1
0.44,0.35,0.48,0.5,0.44,0.52,0.59,-1
0.06,0.61,0.48,0.5,0.49,0.92,0.37,-1
0.63,0.47,0.48,0.5,0.51,0.82,0.84,-1
0.43,0.4,0.48,0.5,0.58,0.75,0.78,-1
0.12,0.67,0.48,0.5,0.74,0.58,0.63,-1
0.4,0.5,0.48,0.5,0.65,0.82,0.84,-1
0.64,0.58,0.48,0.5,0.48,0.78,0.73,-1
0.47,0.59,0.48,0.5,0.52,0.76,0.79,-1
0.31,0.5,0.48,0.5,0.57,0.84,0.85,-1
0.45,0.4,0.48,0.5,0.61,0.74,0.77,-1
0.2,0.46,0.48,0.5,0.57,0.78,0.81,-1
0.7,0.46,0.48,0.5,0.56,0.78,0.73,-1
0.61,0.52,0.48,0.5,0.54,0.67,0.52,-1
0.63,0.65,0.48,0.5,0.66,0.67,0.71,-1
0.5,0.57,0.48,0.5,0.71,0.61,0.66,-1
0.39,0.41,0.48,0.5,0.52,0.72,0.75,-1
0.31,0.36,0.48,0.5,0.58,0.94,0.94,-1
0.46,0.59,0.48,0.5,0.36,0.76,0.23,-1
0.75,0.55,1,1,0.4,0.47,0.3,-1
0.69,0.43,0.48,0.5,0.59,0.74,0.77,1
0.79,0.36,0.48,0.5,0.46,0.82,0.7,1
0.75,0.37,0.48,0.5,0.64,0.7,0.74,1
0.67,0.37,0.48,0.5,0.54,0.64,0.68,1
0.77,0.55,0.48,0.5,0.51,0.78,0.74,1
0.78,0.44,0.48,0.5,0.45,0.73,0.68,1
0.74,0.9,0.48,0.5,0.57,0.53,0.29,-1
0.56,0.68,0.48,0.5,0.77,0.36,0.45,-1
0.52,0.81,0.48,0.5,0.72,0.38,0.38,-1
0.64,0.57,0.48,0.5,0.7,0.33,0.26,-1
0.63,0.49,0.48,0.5,0.79,0.45,0.28,-1
0.67,0.55,1,0.5,0.66,0.58,0.16,-1
0.72,0.86,0.48,0.5,0.17,0.55,0.21,-1
0.67,0.61,0.48,0.5,0.51,0.37,0.38,-1
0.66,0.74,0.48,0.5,0.31,0.38,0.43,-1
0.64,0.72,0.48,0.5,0.49,0.42,0.19,-1
0.63,0.83,0.48,0.5,0.4,0.39,0.19,-1
0.7,0.71,0.48,0.5,0.42,0.84,0.85,-1
0.64,0.66,0.48,0.5,0.41,0.39,0.2,-1
0.64,0.78,0.48,0.5,0.5,0.36,0.38,-1
0.64,0.81,0.48,0.5,0.37,0.39,0.44,-1
0.29,0.39,0.48,0.5,0.52,0.4,0.48,-1
0.43,0.59,0.48,0.5,0.52,0.49,0.56,-1
0.74,0.56,0.48,0.5,0.47,0.68,0.3,-1
