0.59,0.49,0.48,0.5,0.52,0.45,0.36,-1
0.67,0.39,0.48,0.5,0.36,0.38,0.46,-1
0.21,0.34,0.48,0.5,0.51,0.28,0.39,-1
0.2,0.44,0.48,0.5,0.46,0.51,0.57,-1
0.34,0.45,0.48,0.5,0.38,0.24,0.35,-1
0.4,0.45,0.48,0.5,0.38,0.22,0,-1
0.51,0.54,0.48,0.5,0.41,0.34,0.43,-1
0.3,0.16,0.48,0.5,0.56,0.11,0.23,-1
0.43,0.39,0.48,0.5,0.47,0.31,0.41,-1
0.36,0.54,0.48,0.5,0.41,0.38,0.46,-1
0.32,0.42,0.48,0.5,0.35,0.28,0.38,-1
0.28,0.38,0.48,0.5,0.5,0.33,0.42,-1
0.43,0.4,0.48,0.5,0.39,0.28,0.39,-1
0.23,0.58,0.48,0.5,0.37,0.53,0.59,-1
0.24,0.43,0.48,0.5,0.54,0.52,0.59,-1
0.35,0.48,0.48,0.5,0.56,0.4,0.48,-1
0.44,0.51,0.48,0.5,0.47,0.26,0.36,-1
0.5,0.51,0.48,0.5,0.27,0.23,0.34,-1
0.53,0.42,0.48,0.5,0.16,0.29,0.39,-1
0.34,0.46,0.48,0.5,0.52,0.35,0.44,-1
0.34,0.35,0.48,0.5,0.51,0.49,0.56,-1
0.38,0.3,0.48,0.5,0.43,0.29,0.39,-1
0.29,0.28,0.48,0.5,0.5,0.42,0.5,-1
0.04,0.31,0.48,0.5,0.41,0.29,0.39,-1
0.37,0.44,0.48,0.5,0.42,0.39,0.47,-1
0.4,0.41,0.48,0.5,0.55,0.22,0.33,-1
0.48,0.41,0.48,0.5,0.51,0.9,0.88,-1
0.5,0.66,0.48,0.5,0.31,0.92,0.92,-1
0.74,0.44,0.48,0.5,0.55,0.88,0.89,-1
0.66,0.53,0.48,0.5,0.59,0.66,0.66,-1
0.34,0.51,0.48,0.5,0.67,0.9,0.9,-1
0.6,0.5,1,0.5,0.54,0.77,0.8,-1
0.16,0.51,0.48,0.5,0.33,0.39,0.48,-1
0.33,0.37,0.48,0.5,0.46,0.65,0.69,-1
0.34,0.67,0.48,0.5,0.52,0.76,0.79,-1
0.5,0.57,0.48,0.5,0.71,0.61,0.66,-1
0.6,0.46,0.48,0.5,0.45,0.81,0.83,-1
0.48,0.49,0.48,0.5,0.52,0.77,0.71,-1
0.63,0.49,0.48,0.5,0.54,0.76,0.79,-1
0.7,0.39,1,0.5,0.51,0.82,0.84,-1
0.69,0.43,0.48,0.5,0.59,0.74,0.77,1
0.59,0.29,0.48,0.5,0.64,0.75,0.77,1
0.77,0.55,0.48,0.5,0.51,0.78,0.74,1
0.62,0.42,0.48,0.5,0.58,0.79,0.81,1
0.86,0.39,0.48,0.5,0.59,0.89,0.9,1
0.76,0.41,0.48,0.5,0.5,0.59,0.62,1
0.73,0.26,0.48,0.5,0.57,0.75,0.78,1
0.86,0.55,0.48,0.5,0.63,0.81,0.83,1
0.63,0.69,0.48,0.5,0.65,0.41,0.28,-1
0.77,0.57,0.48,0.5,0.88,0.53,0.2,-1
0.52,0.81,0.48,0.5,0.72,0.38,0.38,-1
0.63,0.49,0.48,0.5,0.79,0.45,0.28,-1
0.68,0.63,0.48,0.5,0.73,0.4,0.3,-1
0.68,0.49,1,0.5,0.62,0.55,0.28,-1
0.66,0.86,0.48,0.5,0.34,0.41,0.36,-1
0.65,0.57,0.48,0.5,0.47,0.47,0.51,-1
0.57,0.59,0.48,0.5,0.39,0.47,0.33,-1
0.68,0.82,0.48,0.5,0.38,0.65,0.56,-1
0.32,0.39,0.48,0.5,0.53,0.28,0.38,-1
0.63,0.83,0.48,0.5,0.4,0.39,0.19,-1
0.74,0.47,0.48,0.5,0.5,0.57,0.42,-1
0.69,0.67,0.48,0.5,0.3,0.39,0.24,-1
0.66,0.71,0.48,0.5,0.41,0.5,0.35,-1
0.76,0.73,0.48,0.5,0.44,0.39,0.39,-1
0.64,0.81,0.48,0.5,0.37,0.39,0.44,-1
0.61,0.6,0.48,0.5,0.44,0.39,0.38,-1
0.74,0.74,0.48,0.5,0.31,0.53,0.52,-1
