0.42,0.44,0.48,0.54,0.5,0,0.48,0.22,-1
0.51,0.51,0.43,0.87,0.5,0,0.52,0.22,-1
0.45,0.55,0.54,0.66,0.5,0,0.47,0.22,-1
0.61,0.72,0.39,0.33,0.5,0,0.58,0.22,-1
0.59,0.67,0.56,0.41,0.5,0,0.47,0.22,-1
0.47,0.47,0.57,0.48,0.5,0,0.48,0.22,-1
0.58,0.62,0.54,0.17,0.5,0,0.48,0.22,-1
0.58,0.58,0.58,0.49,0.5,0,0.49,0.26,-1
0.44,0.68,0.45,0.51,0.5,0,0.52,0.41,-1
0.69,0.5,0.49,0.42,0.5,0,0.49,0.22,-1
0.57,0.59,0.5,0.58,0.5,0,0.53,0.22,-1
0.51,0.68,0.49,0.59,0.5,0,0.54,0.27,-1
0.45,0.54,0.54,0.62,0.5,0,0.53,0.22,-1
0.47,0.63,0.66,0.45,0.5,0,0.37,0.11,-1
0.59,0.57,0.46,0.14,0.5,0,0.52,0.22,-1
0.52,0.62,0.54,0.19,0.5,0,0.5,0.22,-1
0.45,0.48,0.63,0.67,0.5,0,0.48,0.22,-1
0.51,0.42,0.56,0.38,0.5,0,0.46,0.22,-1
0.44,0.44,0.67,0.35,0.5,0,0.48,0.26,-1
0.58,0.52,0.61,0.33,0.5,0,0.38,0.11,-1
0.57,0.61,0.55,0.27,0.5,0,0.44,0.21,-1
0.55,0.53,0.54,0.4,0.5,0,0.48,0.22,-1
0.44,0.53,0.53,0.37,0.5,0,0.51,0.22,-1
0.52,0.64,0.34,0.16,0.5,0,0.57,0.22,-1
0.45,0.58,0.59,0.44,0.5,0,0.56,0.22,-1
0.56,0.68,0.52,0.39,0.5,0,0.36,0.22,-1
0.28,0.18,0.72,0.26,0.5,0,0.49,0.25,-1
0.53,0.45,0.52,0.29,0.5,0,0.55,0.38,-1
0.56,0.71,0.47,0.21,0.5,0,0.52,0.22,-1
0.47,0.41,0.53,0.27,0.5,0,0.47,0.25,-1
0.51,0.59,0.46,0.13,0.5,0,0.48,0.22,-1
0.63,0.57,0.59,0.4,0.5,0,0.38,0.22,-1
0.43,0.57,0.51,0.49,0.5,0,0.48,0.22,-1
0.57,0.61,0.55,0.67,0.5,0,0.48,0.22,-1
0.48,0.48,0.5,0.47,0.5,0,0.55,0.22,-1
0.42,0.65,0.58,0.34,0.5,0,0.5,0.22,-1
0.45,0.53,0.51,0.42,0.5,0,0.52,0.22,-1
0.46,0.61,0.55,0.29,0.5,0,0.49,0.22,-1
0.51,0.45,0.62,0.25,0.5,0,0.59,0.22,-1
0.41,0.54,0.39,0.2,0.5,0,0.51,0.22,-1
0.42,0.24,0.34,0.16,0.5,0,0.5,0.22,-1
0.36,0.58,0.35,0.24,0.5,0,0.44,0.22,-1
0.44,0.59,0.36,0.16,0.5,0,0.52,0.22,-1
0.54,0.55,0.34,0.31,0.5,0,0.54,0.22,-1
0.26,0.5,0.33,0.28,0.5,0,0.51,0.22,-1
0.36,0.46,0.43,0.19,0.5,0,0.48,0.22,-1
0.35,0.56,0.36,0.3,0.5,0,0.53,0.25,-1
0.44,0.51,0.37,0.15,0.5,0,0.51,0.22,-1
0.49,0.31,0.34,0.13,0.5,0,0.52,0.22,-1
0.48,0.46,0.38,0.29,0.5,0,0.53,0.22,-1
0.33,0.28,0.31,0.24,0.5,0,0.53,0.22,-1
0.45,0.57,0.3,0.17,0.5,0,0.51,0.22,-1
0.47,0.59,0.43,0.13,0.5,0,0.56,0.3,-1
0.5,0.46,0.42,0.32,0.5,0,0.56,0.55,-1
0.65,0.61,0.39,0.3,0.5,0,0.57,0.28,-1
0.41,0.48,0.38,0.13,0.5,0,0.51,0.35,-1
0.27,0.56,0.3,0.14,0.5,0,0.52,0.39,-1
0.51,0.51,0.32,0.27,0.5,0,0.54,0.22,-1
0.65,0.66,0.37,0.12,0.5,0,0.52,0.27,-1
0.52,0.65,0.36,0.37,0.5,0,0.52,0.34,-1
0.25,0.42,0.21,0.14,0.5,0,0.41,0.22,-1
0.46,0.41,0.43,0.18,0.5,0,0.54,0.22,-1
0.4,0.65,0.38,0.17,0.5,0,0.57,0.22,-1
0.31,0.51,0.38,0.18,0.5,0,0.46,0.31,-1
0.5,0.47,0.45,0.14,0.5,0,0.53,0.32,-1
0.26,0.3,0.37,0.15,0.5,0,0.53,0.25,-1
0.43,0.6,0.4,0.12,0.5,0,0.49,0.29,-1
0.39,0.33,0.33,0.23,0.5,0,0.47,0.22,-1
0.51,0.46,0.41,0.36,0.5,0,0.49,0.22,-1
0.49,0.55,0.35,0.23,0.5,0,0.57,0.22,-1
0.3,0.37,0.4,0.45,0.5,0,0.48,0.41,-1
0.29,0.43,0.4,0.15,0.5,0,0.53,0.22,-1
0.32,0.36,0.34,0.19,0.5,0,0.55,0.26,-1
0.4,0.43,0.36,0.33,0.5,0,0.51,0.22,-1
0.37,0.4,0.38,0.18,0.5,0,0.51,0.22,-1
0.46,0.61,0.38,0.35,0.5,0,0.49,0.22,-1
0.8,0.63,0.45,0.29,0.5,0,0.51,0.22,-1
0.82,0.78,0.49,0.23,0.5,0,0.46,0.22,-1
0.77,0.87,0.47,0.37,0.5,0,0.48,0.22,-1
0.81,0.82,0.41,0.36,0.5,0,0.39,0.22,-1
0.79,0.74,0.49,0.33,0.5,0,0.48,0.22,-1
0.74,0.72,0.5,0.28,0.5,0,0.5,0.27,-1
0.77,0.72,0.48,0.26,0.5,0,0.51,0.22,-1
0.74,0.74,0.51,0.27,0.5,0,0.5,0.22,-1
0.77,0.73,0.49,0.46,0.5,0,0.38,0.22,-1
0.71,0.64,0.42,0.28,0.5,0,0.43,0.22,-1
0.49,0.5,0.42,0.43,0.5,0,0.5,0.36,-1
0.55,0.44,0.5,0.09,0.5,0,0.55,0.22,-1
0.36,0.51,0.51,0.17,0.5,0,0.52,0.22,-1
0.44,0.35,0.55,0.14,0.5,0,0.52,0.22,-1
0.6,0.37,0.52,0.15,0.5,0,0.55,0.26,-1
0.48,0.49,0.49,0.26,0.5,0,0.39,0.27,-1
0.28,0.46,0.26,0.18,0.5,0,0.39,0.22,-1
0.86,0.92,0.5,0.37,1,0,0.53,0.32,-1
0.54,0.42,0.41,0.16,0.5,0,0.52,0.22,1
0.83,0.58,0.33,0.04,0.5,0,0.53,0.22,1
0.57,0.59,0.44,0.16,0.5,0,0.52,0.22,1
0.34,0.38,0.45,0.19,0.5,0,0.51,0.22,1
0.74,0.56,0.35,0.36,0.5,0,0.51,0.25,1
0.89,0.52,0.41,0.26,0.5,0,0.52,0.31,1
0.78,0.63,0.53,0.13,0.5,0,0.54,0.22,1
0.46,0.47,0.44,0.18,1,0,0.46,0.22,1
0.69,0.57,0.39,0.19,0.5,0,0.48,0.39,1
0.81,0.62,0.43,0.17,0.5,0,0.53,0.22,1
0.81,0.9,0.39,0.41,0.5,0,0.53,0.22,1
0.67,0.57,0.36,0.19,0.5,0,0.56,0.22,1
