0.07,0.4,0.48,0.5,0.54,0.35,0.44,-1
0.59,0.49,0.48,0.5,0.52,0.45,0.36,-1
0.29,0.28,0.48,0.5,0.44,0.23,0.34,-1
0.21,0.34,0.48,0.5,0.51,0.28,0.39,-1
0.41,0.57,0.48,0.5,0.39,0.21,0.32,-1
0.29,0.37,0.48,0.5,0.48,0.44,0.52,-1
0.34,0.33,0.48,0.5,0.38,0.35,0.44,-1
0.36,0.54,0.48,0.5,0.41,0.38,0.46,-1
0.42,0.35,0.48,0.5,0.58,0.15,0.27,-1
0.23,0.58,0.48,0.5,0.37,0.53,0.59,-1
0.54,0.47,0.48,0.5,0.28,0.33,0.42,-1
0.44,0.34,0.48,0.5,0.3,0.33,0.43,-1
0.44,0.56,0.48,0.5,0.5,0.46,0.54,-1
0.52,0.57,0.48,0.5,0.42,0.47,0.54,-1
0.44,0.42,0.48,0.5,0.42,0.25,0.2,-1
0.24,0.43,0.48,0.5,0.37,0.28,0.38,-1
0.34,0.28,0.48,0.5,0.41,0.35,0.44,-1
0.29,0.47,0.48,0.5,0.41,0.23,0.34,-1
0.4,0.46,0.48,0.5,0.52,0.49,0.56,-1
0.25,0.51,0.48,0.5,0.37,0.42,0.5,-1
0.29,0.28,0.48,0.5,0.5,0.42,0.5,-1
0.25,0.26,0.48,0.5,0.39,0.32,0.42,-1
0.37,0.44,0.48,0.5,0.42,0.39,0.47,-1
0,0.38,0.48,0.5,0.42,0.48,0.55,-1
0.3,0.44,0.48,0.5,0.49,0.22,0.33,-1
0.27,0.3,0.48,0.5,0.71,0.28,0.39,-1
0.3,0.37,0.48,0.5,0.43,0.18,0.3,-1
0.4,0.41,0.48,0.5,0.55,0.22,0.33,-1
0.22,0.34,0.48,0.5,0.42,0.29,0.39,-1
0.44,0.52,0.48,0.5,0.43,0.47,0.54,-1
0.46,0.61,0.48,0.5,0.48,0.86,0.87,-1
0.4,0.5,0.48,0.5,0.65,0.82,0.84,-1
0.48,0.45,0.48,0.5,0.6,0.78,0.8,-1
0.48,0.41,0.48,0.5,0.51,0.9,0.88,-1
0.49,0.42,0.48,0.5,0.53,0.79,0.81,-1
0.71,0.4,0.48,0.5,0.71,0.7,0.74,-1
0.63,0.54,0.48,0.5,0.65,0.79,0.81,-1
0.7,0.4,0.48,0.5,0.56,0.86,0.83,-1
0.74,0.7,0.48,0.5,0.66,0.65,0.69,-1
0.51,0.4,0.48,0.5,0.57,0.62,0.67,-1
0.6,0.46,0.48,0.5,0.45,0.81,0.83,-1
0.31,0.36,0.48,0.5,0.58,0.94,0.94,-1
0.68,0.51,0.48,0.5,0.71,0.75,0.78,-1
0.75,0.55,1,1,0.4,0.47,0.3,-1
0.79,0.41,0.48,0.5,0.66,0.81,0.83,-1
0.78,0.33,0.48,0.5,0.57,0.77,0.79,-1
0.59,0.29,0.48,0.5,0.64,0.75,0.77,-1
0.84,0.49,0.48,0.5,0.55,0.78,0.74,-1
0.77,0.55,0.48,0.5,0.51,0.78,0.74,-1
0.86,0.39,0.48,0.5,0.59,0.89,0.9,-1
0.81,0.53,0.48,0.5,0.57,0.87,0.88,-1
0.76,0.41,0.48,0.5,0.5,0.59,0.62,-1
0.81,0.52,0.48,0.5,0.57,0.78,0.8,-1
0.67,0.88,0.48,0.5,0.73,0.5,0.25,-1
0.74,0.78,0.48,0.5,0.75,0.54,0.15,-1
0.6,0.76,1,0.5,0.77,0.59,0.52,-1
0.77,0.57,1,0.5,0.37,0.54,0.01,-1
0.67,0.55,1,0.5,0.66,0.58,0.16,-1
0.73,0.78,0.48,0.5,0.58,0.51,0.31,1
0.65,0.57,0.48,0.5,0.47,0.47,0.51,1
0.72,0.86,0.48,0.5,0.17,0.55,0.21,1
0.67,0.7,0.48,0.5,0.46,0.45,0.33,1
0.32,0.39,0.48,0.5,0.53,0.28,0.38,1
0.64,0.66,0.48,0.5,0.41,0.39,0.2,1
0.69,0.65,0.48,0.5,0.63,0.48,0.41,1
0.43,0.59,0.48,0.5,0.52,0.49,0.56,1
0.59,0.61,0.48,0.5,0.42,0.42,0.37,1
