0.49,0.29,0.48,0.5,0.56,0.24,0.35,-1
0.2,0.44,0.48,0.5,0.46,0.51,0.57,-1
0.39,0.32,0.48,0.5,0.46,0.24,0.35,-1
0.25,0.4,0.48,0.5,0.46,0.44,0.52,-1
0.4,0.45,0.48,0.5,0.38,0.22,0,-1
0.51,0.54,0.48,0.5,0.41,0.34,0.43,-1
0.32,0.42,0.48,0.5,0.35,0.28,0.38,-1
0.38,0.46,0.48,0.5,0.48,0.22,0.29,-1
0.3,0.37,0.48,0.5,0.59,0.41,0.49,-1
0.37,0.52,0.48,0.5,0.42,0.42,0.36,-1
0.51,0.37,0.48,0.5,0.35,0.36,0.45,-1
0.52,0.36,0.48,0.5,0.41,0.28,0.38,-1
0.25,0.37,0.48,0.5,0.43,0.26,0.36,-1
0.35,0.48,0.48,0.5,0.56,0.4,0.48,-1
0.44,0.51,0.48,0.5,0.47,0.26,0.36,-1
0.34,0.55,0.48,0.5,0.58,0.31,0.41,-1
0.36,0.56,0.48,0.5,0.43,0.45,0.53,-1
0.5,0.51,0.48,0.5,0.27,0.23,0.34,-1
0.35,0.37,0.48,0.5,0.3,0.34,0.43,-1
0.51,0.46,0.48,0.5,0.58,0.31,0.41,-1
0.26,0.5,0.48,0.5,0.44,0.32,0.41,-1
0.44,0.49,0.48,0.5,0.39,0.38,0.4,-1
0.34,0.35,0.48,0.5,0.51,0.49,0.56,-1
0.35,0.34,0.48,0.5,0.46,0.3,0.27,-1
0.51,0.49,0.48,0.5,0.53,0.14,0.26,-1
0.28,0.33,0.48,0.5,0.45,0.22,0.33,-1
0.44,0.35,0.48,0.5,0.44,0.52,0.59,-1
0.16,0.43,0.48,0.5,0.54,0.27,0.37,-1
0.63,0.47,0.48,0.5,0.51,0.82,0.84,-1
0.23,0.48,0.48,0.5,0.59,0.88,0.89,-1
0.73,0.36,0.48,0.5,0.53,0.91,0.92,-1
0.74,0.44,0.48,0.5,0.55,0.88,0.89,-1
0.66,0.53,0.48,0.5,0.59,0.66,0.66,-1
0.6,0.61,0.48,0.5,0.54,0.67,0.71,-1
0.83,0.37,0.48,0.5,0.61,0.71,0.74,-1
0.6,0.5,1,0.5,0.54,0.77,0.8,-1
0.2,0.46,0.48,0.5,0.57,0.78,0.81,-1
0.61,0.52,0.48,0.5,0.54,0.67,0.52,-1
0.58,0.34,0.48,0.5,0.56,0.87,0.81,-1
0.59,0.56,0.48,0.5,0.55,0.8,0.82,-1
0.5,0.57,0.48,0.5,0.71,0.61,0.66,-1
0.58,0.55,0.48,0.5,0.57,0.7,0.74,-1
0.46,0.59,0.48,0.5,0.36,0.76,0.23,-1
0,0.51,0.48,0.5,0.35,0.67,0.44,-1
0.69,0.43,0.48,0.5,0.59,0.74,0.77,-1
0.67,0.37,0.48,0.5,0.54,0.64,0.68,-1
0.76,0.71,0.48,0.5,0.5,0.71,0.75,-1
0.47,0.46,0.48,0.5,0.62,0.74,0.77,-1
0.49,0.61,1,0.5,0.56,0.71,0.74,-1
0.88,0.42,0.48,0.5,0.52,0.73,0.75,-1
0.63,0.51,0.48,0.5,0.64,0.72,0.76,-1
0.79,0.54,0.48,0.5,0.5,0.66,0.68,-1
0.57,0.38,0.48,0.5,0.06,0.49,0.33,-1
0.64,0.57,0.48,0.5,0.7,0.33,0.26,-1
0.71,0.71,0.48,0.5,0.68,0.43,0.36,-1
0.66,0.49,1,0.5,0.54,0.56,0.36,-1
0.74,0.49,0.48,0.5,0.42,0.54,0.36,1
0.67,0.81,0.48,0.5,0.54,0.49,0.23,1
0.67,0.61,0.48,0.5,0.51,0.37,0.38,1
0.63,1,0.48,0.5,0.35,0.51,0.49,1
0.64,0.72,0.48,0.5,0.49,0.42,0.19,1
0.63,0.86,0.48,0.5,0.39,0.47,0.34,1
0.63,0.83,0.48,0.5,0.4,0.39,0.19,1
0.68,0.78,0.48,0.5,0.43,0.44,0.42,1
0.69,0.67,0.48,0.5,0.3,0.39,0.24,1
0.66,0.71,0.48,0.5,0.41,0.5,0.35,1
0.56,0.54,0.48,0.5,0.43,0.37,0.3,1
