0.23,0.32,0.48,0.5,0.55,0.25,0.35,-1
0.21,0.34,0.48,0.5,0.51,0.28,0.39,-1
0.25,0.48,0.48,0.5,0.44,0.17,0.29,-1
0.51,0.5,0.48,0.5,0.46,0.32,0.35,-1
0.22,0.43,0.48,0.5,0.48,0.16,0.28,-1
0.43,0.39,0.48,0.5,0.47,0.31,0.41,-1
0.53,0.38,0.48,0.5,0.44,0.26,0.36,-1
0.17,0.38,0.48,0.5,0.45,0.42,0.5,-1
0.43,0.4,0.48,0.5,0.39,0.28,0.39,-1
0.22,0.36,0.48,0.5,0.35,0.39,0.47,-1
0.47,0.47,0.48,0.5,0.22,0.16,0.26,-1
0.4,0.35,0.48,0.5,0.45,0.33,0.42,-1
0.52,0.36,0.48,0.5,0.41,0.28,0.38,-1
0.44,0.51,0.48,0.5,0.47,0.26,0.36,-1
0.44,0.42,0.48,0.5,0.42,0.25,0.2,-1
0.48,0.42,0.48,0.5,0.45,0.25,0.35,-1
0.31,0.47,0.48,0.5,0.29,0.28,0.39,-1
0.38,0.4,0.48,0.5,0.63,0.25,0.35,-1
0.38,0.26,0.48,0.5,0.54,0.16,0.28,-1
0.51,0.49,0.48,0.5,0.53,0.14,0.26,-1
0.25,0.51,0.48,0.5,0.37,0.42,0.5,-1
0.37,0.44,0.48,0.5,0.42,0.39,0.47,-1
0.36,0.42,0.48,0.5,0.53,0.32,0.41,-1
0.27,0.42,0.48,0.5,0.37,0.38,0.43,-1
0.06,0.61,0.48,0.5,0.49,0.92,0.37,-1
0.63,0.47,0.48,0.5,0.51,0.82,0.84,-1
0.34,0.49,0.48,0.5,0.58,0.85,0.8,-1
0.84,0.44,0.48,0.5,0.48,0.71,0.74,-1
0.64,0.58,0.48,0.5,0.48,0.78,0.73,-1
0.6,0.61,0.48,0.5,0.54,0.67,0.71,-1
0.83,0.37,0.48,0.5,0.61,0.71,0.74,-1
0.7,0.4,0.48,0.5,0.56,0.86,0.83,-1
0.63,0.65,0.48,0.5,0.66,0.67,0.71,-1
0.34,0.67,0.48,0.5,0.52,0.76,0.79,-1
0.37,0.47,0.48,0.5,0.39,0.76,0.79,-1
0.48,0.49,0.48,0.5,0.52,0.77,0.71,-1
0.11,0.5,0.48,0.5,0.58,0.72,0.68,-1
0.52,0.54,0.48,0.5,0.62,0.76,0.79,-1
0.46,0.59,0.48,0.5,0.36,0.76,0.23,-1
0.63,0.49,0.48,0.5,0.54,0.76,0.79,-1
0.83,0.48,0.48,0.5,0.65,0.76,0.79,-1
0.78,0.33,0.48,0.5,0.57,0.77,0.79,-1
0.75,0.37,0.48,0.5,0.64,0.7,0.74,-1
0.67,0.37,0.48,0.5,0.54,0.64,0.68,-1
0.58,0.6,0.48,0.5,0.59,0.73,0.76,-1
0.86,0.39,0.48,0.5,0.59,0.89,0.9,-1
0.81,0.53,0.48,0.5,0.57,0.87,0.88,-1
0.76,0.41,0.48,0.5,0.5,0.59,0.62,-1
0.64,0.45,0.48,0.5,0.67,0.61,0.66,-1
0.73,0.26,0.48,0.5,0.57,0.75,0.78,-1
0.49,0.61,1,0.5,0.56,0.71,0.74,-1
0.78,0.44,0.48,0.5,0.45,0.73,0.68,-1
0.61,0.75,0.48,0.5,0.51,0.33,0.33,-1
0.67,0.84,0.48,0.5,0.74,0.54,0.37,-1
0.77,0.57,0.48,0.5,0.88,0.53,0.2,-1
0.56,0.68,0.48,0.5,0.77,0.36,0.45,-1
0.6,0.76,1,0.5,0.77,0.59,0.52,-1
0.69,0.59,0.48,0.5,0.77,0.39,0.21,-1
0.77,0.57,1,0.5,0.37,0.54,0.01,-1
0.67,0.81,0.48,0.5,0.54,0.49,0.23,1
0.71,0.71,0.48,0.5,0.4,0.54,0.39,1
0.64,0.72,0.48,0.5,0.49,0.42,0.19,1
0.63,0.57,0.48,0.5,0.49,0.7,0.2,1
0.74,0.82,0.48,0.5,0.49,0.49,0.41,1
0.63,0.83,0.48,0.5,0.4,0.39,0.19,1
0.63,0.71,0.48,0.5,0.6,0.4,0.39,1
0.69,0.59,0.48,0.5,0.46,0.44,0.52,1
