0.46,0.53,0.52,0.15,0.5,0,0.58,0.22,-1
0.64,0.56,0.56,0.22,0.5,0,0.45,0.22,-1
0.54,0.48,0.44,0.08,0.5,0,0.52,0.27,-1
0.65,0.65,0.52,0.16,0.5,0,0.6,0.22,-1
0.4,0.62,0.52,0.31,0.5,0,0.49,0.31,-1
0.6,0.5,0.57,0.25,0.5,0,0.41,0.26,-1
0.34,0.54,0.5,0.21,0.5,0,0.54,0.31,-1
0.43,0.57,0.53,0.16,0.5,0,0.54,0.22,-1
0.42,0.43,0.56,0.1,0.5,0,0.49,0.22,-1
0.4,0.42,0.71,0.21,0.5,0,0.54,0.32,-1
0.43,0.57,0.53,0.53,0.5,0,0.53,0.25,-1
0.32,0.42,0.52,0.24,0.5,0,0.6,0.22,-1
0.37,0.42,0.51,0.11,0.5,0,0.57,0.22,-1
0.53,0.51,0.46,0.28,0.5,0,0.48,0.22,-1
0.56,0.41,0.58,0.21,0.5,0,0.42,0.22,-1
0.38,0.51,0.75,0.17,0.5,0,0.55,0.22,-1
0.46,0.35,0.53,0.16,0.5,0,0.51,0.29,-1
0.56,0.52,0.55,0.19,0.5,0,0.54,0.22,-1
0.45,0.56,0.54,0.32,0.5,0,0.57,0.22,-1
0.59,0.58,0.46,0.19,0.5,0,0.56,0.27,-1
0.57,0.61,0.45,0.26,0.5,0,0.5,0.22,-1
0.56,0.62,0.53,0.24,0.5,0,0.57,0.22,-1
0.58,0.6,0.51,0.24,0.5,0,0.53,0.22,-1
0.41,0.39,0.51,0.52,0.5,0,0.49,0.22,-1
0.55,0.66,0.57,0.32,0.5,0,0.57,0.34,-1
0.42,0.39,0.47,0.13,0.5,0,0.5,0.27,-1
0.64,0.53,0.45,0.13,0.5,0,0.53,0.22,-1
0.49,0.47,0.52,0.16,0.5,0,0.53,0.28,-1
0.44,0.51,0.48,0.38,0.5,0,0.52,0.22,-1
0.53,0.43,0.47,0.15,0.5,0,0.58,0.22,-1
0.61,0.54,0.49,0.19,0.5,0,0.54,0.47,-1
0.51,0.43,0.47,0.19,0.5,0,0.52,0.37,-1
0.34,0.54,0.54,0.13,0.5,0,0.52,0.22,-1
0.58,0.38,0.4,0.21,0.5,0,0.5,0.22,-1
0.28,0.48,0.56,0.16,0.5,0,0.48,0.26,-1
0.69,0.39,0.52,0.12,0.5,0,0.38,0.35,-1
0.45,0.41,0.49,0.14,1,0,0.53,0.3,-1
0.47,0.49,0.6,0.15,0.5,0,0.38,0.22,-1
0.48,0.42,0.48,0.19,0.5,0,0.58,0.22,-1
0.28,0.51,0.55,0.19,0.5,0,0.57,0.22,-1
0.51,0.51,0.56,0.28,0.5,0,0.54,0.27,-1
0.48,0.5,0.56,0.11,0.5,0,0.33,0.22,-1
0.54,0.55,0.56,0.14,0.5,0,0.5,0.25,-1
0.61,0.38,0.57,0.36,0.5,0,0.44,0.21,-1
0.43,0.33,0.54,0.37,0.5,0,0.38,0.16,-1
0.43,0.33,0.67,0.12,0.5,0,0.45,0.23,-1
0.38,0.43,0.53,0.22,0.5,0,0.48,0.11,-1
0.35,0.21,1,0.8,0.5,0,0.13,0.01,-1
