0.43,0.44,0.48,0.22,0.5,0,0.51,0.22,-1
0.38,0.61,0.61,0.12,0.5,0,0.53,0.47,-1
0.38,0.49,0.53,0.19,0.5,0,0.5,0.22,-1
0.34,0.46,0.57,0.09,0.5,0,0.55,0.22,-1
0.49,0.61,0.49,0.25,0.5,0,0.5,0.28,-1
0.5,0.64,0.57,0.15,0.5,0,0.47,0.22,-1
0.39,0.55,0.48,0.31,0.5,0,0.54,0.29,-1
0.4,0.42,0.71,0.21,0.5,0,0.54,0.32,-1
0.66,0.45,0.5,0.23,0.5,0,0.49,0.22,-1
0.21,0.41,0.55,0.11,0.5,0,0.5,0.27,-1
0.54,0.38,0.52,0.18,0.5,0,0.48,0.22,-1
0.48,0.64,0.61,0.23,0.5,0,0.6,0.22,-1
0.31,0.55,0.52,0.17,0.5,0,0.52,0.22,-1
0.32,0.57,0.5,0.15,0.5,0,0.53,0.22,-1
0.44,0.42,0.6,0.21,0.5,0,0.57,0.22,-1
0.2,0.26,0.52,0.14,0.5,0,0.53,0.44,-1
0.51,0.53,0.55,0.14,0.5,0,0.51,0.22,-1
0.38,0.48,0.59,0.22,0.5,0,0.46,0.22,-1
0.52,0.54,0.5,0.21,0.5,0,0.48,0.3,-1
0.25,0.4,0.51,0.18,0.5,0,0.5,0.27,-1
0.47,0.47,0.58,0.16,0.5,0,0.49,0.28,-1
0.62,0.58,0.52,0.15,0.5,0,0.52,0.29,-1
0.5,0.5,0.48,0.17,0.5,0,0.47,0.26,-1
0.6,0.4,0.59,0.18,0.5,0,0.48,0.22,-1
0.38,0.47,0.53,0.12,0.5,0,0.48,0.22,-1
0.49,0.43,0.48,0.15,0.5,0,0.55,0.25,-1
0.3,0.5,0.47,0.11,0.5,0,0.46,0.22,-1
0.4,0.48,0.5,0.17,0.5,0,0.54,0.5,-1
0.58,0.45,0.48,0.24,0.5,0,0.52,0.37,-1
0.46,0.47,0.46,0.16,0.5,0,0.51,0.22,-1
0.59,0.58,0.39,0.52,0.5,0,0.5,0.31,-1
0.49,0.44,0.51,0.18,0.5,0,0.52,0.27,-1
0.49,0.45,0.46,0.18,0.5,0,0.49,0.31,-1
0.28,0.36,0.55,0.15,0.5,0,0.57,0.22,-1
0.53,0.59,0.48,0.14,0.5,0,0.51,0.22,-1
0.42,0.53,0.57,0.17,0.5,0,0.49,0.22,-1
0.38,0.4,0.59,0.25,0.5,0,0.44,0.22,-1
0.51,0.39,0.58,0.19,0.5,0,0.47,0.22,-1
0.35,0.33,0.48,0.42,0.5,0,0.47,0.43,-1
0.57,0.43,0.52,0.3,0.5,0,0.37,0.11,-1
0.37,0.44,0.64,0.48,0.5,0,0.36,0.27,-1
0.72,0.37,0.63,0.38,0.5,0,0.4,0.14,-1
0.44,0.36,0.64,0.45,0.5,0,0.53,0.11,-1
0.56,0.35,0.47,0.35,0.5,0,0.52,0.22,-1
0.54,0.44,0.55,0.48,0.5,0,0.47,0.22,-1
0.48,0.55,0.48,0.1,0.5,0,0.55,0.22,-1
0.69,0.54,0.55,0.23,0.5,0,0.73,0.22,-1
0.46,0.39,0.54,0.22,0.5,0,0.48,0.25,-1
0.38,0.5,0.52,0.44,0.5,0,0.54,0.11,-1
0.5,0.5,0.62,0.23,0.5,0,0.35,0.11,-1
0.53,0.57,0.6,0.36,0.5,0,0.5,0.22,-1
0.37,0.3,0.62,0.43,0.5,0,0.44,0.39,-1
0.34,0.25,0.55,0.28,0.5,0,0.51,0.49,-1
