0.45,0.4,0.5,0.16,0.5,0,0.5,0.22,-1
0.43,0.44,0.48,0.22,0.5,0,0.51,0.22,-1
0.66,0.62,0.49,0.1,0.5,0,0.49,0.22,-1
0.48,0.54,0.55,0.12,0.5,0,0.51,0.22,-1
0.42,0.47,0.52,0.41,0.5,0,0.53,0.32,-1
0.4,0.45,0.56,0.2,0.5,0,0.45,0.22,-1
0.3,0.56,0.55,0.18,0.5,0,0.5,0.22,-1
0.4,0.62,0.52,0.31,0.5,0,0.49,0.31,-1
0.39,0.47,0.56,0.16,0.5,0,0.47,0.22,-1
0.39,0.55,0.48,0.31,0.5,0,0.54,0.29,-1
0.45,0.43,0.51,0.24,0.5,0,0.54,0.33,-1
0.54,0.38,0.52,0.18,0.5,0,0.48,0.22,-1
0.59,0.5,0.52,0.28,0.5,0,0.55,0.25,-1
0.37,0.42,0.51,0.11,0.5,0,0.57,0.22,-1
0.57,0.41,0.59,0.24,0.5,0,0.4,0.22,-1
0.51,0.53,0.55,0.14,0.5,0,0.51,0.22,-1
0.46,0.35,0.53,0.16,0.5,0,0.51,0.29,-1
0.47,0.47,0.58,0.16,0.5,0,0.49,0.28,-1
0.69,0.6,0.5,0.31,0.5,0,0.55,0.22,-1
0.51,0.58,0.54,0.29,0.5,0,0.53,0.22,-1
0.45,0.42,0.52,0.2,0.5,0,0.5,0.25,-1
0.42,0.39,0.47,0.13,0.5,0,0.5,0.27,-1
0.55,0.41,0.56,0.21,0.5,0,0.52,0.22,-1
0.58,0.41,0.51,0.26,0.5,0,0.51,0.37,-1
0.35,0.4,0.53,0.18,0.5,0,0.42,0.38,-1
0.46,0.45,0.56,0.16,0.5,0,0.56,0.22,-1
0.61,0.54,0.49,0.16,0.5,0,0.54,0.42,-1
0.51,0.43,0.63,0.18,0.5,0,0.52,0.22,-1
0.5,0.46,0.52,0.16,0.5,0,0.52,0.26,-1
0.51,0.43,0.47,0.19,0.5,0,0.52,0.37,-1
0.5,0.45,0.48,0.17,0.5,0,0.5,0.26,-1
0.62,0.6,0.47,0.16,0.5,0,0.53,0.22,-1
0.46,0.55,0.61,0.13,0.5,0,0.47,0.22,-1
0.57,0.4,0.48,0.24,0.5,0,0.55,0.22,-1
0.58,0.38,0.4,0.21,0.5,0,0.5,0.22,-1
0.37,0.41,0.45,0.14,0.5,0,0.47,0.22,-1
0.59,0.58,0.39,0.52,0.5,0,0.5,0.31,-1
0.29,0.34,0.55,0.24,0.5,0,0.51,0.22,-1
0.55,0.59,0.52,0.1,0.5,0,0.53,0.22,-1
0.28,0.51,0.55,0.19,0.5,0,0.57,0.22,-1
0.48,0.56,0.49,0.32,0.5,0,0.5,0.22,-1
0.48,0.5,0.56,0.11,0.5,0,0.33,0.22,-1
0.46,0.43,0.5,0.24,0.5,0,0.48,0.31,-1
0.46,0.35,0.69,0.18,0.5,0,0.3,0.25,-1
0.57,0.43,0.52,0.3,0.5,0,0.37,0.11,-1
0.59,0.51,0.48,0.12,0.5,0,0.54,0.31,-1
0.61,0.48,0.56,0.19,0.5,0,0.53,0.31,-1
0.37,0.44,0.64,0.48,0.5,0,0.36,0.27,-1
0.44,0.36,0.64,0.45,0.5,0,0.53,0.11,-1
0.58,0.45,0.55,0.27,0.5,0,0.48,0.11,-1
0.54,0.44,0.55,0.48,0.5,0,0.47,0.22,-1
0.69,0.54,0.55,0.23,0.5,0,0.73,0.22,-1
0.46,0.39,0.54,0.22,0.5,0,0.48,0.25,-1
0.46,0.54,0.59,0.41,0.5,0,0.53,0.21,-1
0.38,0.5,0.52,0.44,0.5,0,0.54,0.11,-1
0.56,0.42,0.52,0.14,0.5,0,0.51,0.22,-1
0.46,0.44,0.58,0.17,0.5,0,0.55,0.22,-1
0.41,0.49,0.47,0.09,0.5,0,0.49,0.22,-1
0.44,0.51,0.53,0.3,0.5,0,0.53,0.22,-1
0.59,0.55,0.57,0.18,0.5,0,0.51,0.22,-1
0.48,0.51,0.5,0.24,0.5,0,0.54,0.38,-1
0.43,0.47,0.47,0.18,0.5,0,0.47,0.22,-1
0.53,0.48,0.51,0.18,0.5,0,0.52,0.27,-1
0.48,0.44,0.46,0.37,0.5,0,0.46,0.36,-1
0.62,0.42,0.47,0.16,0.5,0,0.52,0.22,-1
0.5,0.45,0.52,0.18,0.5,0,0.52,0.22,-1
0.61,0.52,0.5,0.44,0.5,0,0.53,0.22,-1
0.44,0.54,0.51,0.16,0.5,0,0.58,0.22,-1
0.58,0.55,0.51,0.13,0.5,0,0.52,0.22,-1
0.55,0.69,0.51,0.12,0.5,0,0.51,0.22,-1
0.42,0.45,0.75,0.21,0.5,0,0.48,0.22,-1
0.52,0.5,0.6,0.2,0.5,0,0.52,0.22,-1
0.53,0.42,0.53,0.19,0.5,0,0.47,0.22,-1
0.5,0.44,0.57,0.28,0.5,0,0.57,0.22,-1
0.46,0.47,0.62,0.3,0.5,0,0.38,0.22,-1
0.48,0.39,0.56,0.23,0.5,0,0.6,0.22,-1
0.65,0.63,0.47,0.22,0.5,0,0.52,0.27,-1
0.59,0.48,0.49,0.49,0.5,0,0.36,0.32,-1
0.47,0.38,0.58,0.19,0.5,0,0.57,0.22,-1
0.65,0.54,0.54,0.13,0.5,0,0.53,0.22,-1
0.36,0.46,0.62,0.46,0.5,0,0.51,0.33,-1
0.48,0.35,0.42,0.21,0.5,0,0.57,0.22,-1
0.61,0.46,0.54,0.11,0.5,0,0.47,0.22,-1
0.45,0.5,0.57,0.29,0.5,0,0.44,0.11,-1
0.39,0.65,0.57,0.19,0.5,0,0.43,0.25,-1
0.86,0.68,0.39,0.24,0.5,0,0.54,0.22,1
0.79,0.57,0.41,0.28,0.5,0,0.59,0.22,1
0.54,0.42,0.41,0.16,0.5,0,0.52,0.22,1
0.83,0.58,0.33,0.04,0.5,0,0.53,0.22,1
0.34,0.38,0.45,0.19,0.5,0,0.51,0.22,1
0.73,0.55,0.41,0.16,0.5,0,0.46,0.22,1
0.77,0.6,0.42,0.33,0.5,0,0.57,0.22,1
0.76,0.74,0.56,0.34,0.5,0,0.51,0.3,1
0.94,0.6,0.33,0.49,0.5,0,0.54,0.22,1
0.76,0.67,0.37,0.22,0.5,0,0.54,0.22,1
0.97,0.71,0.29,0.42,0.5,0,0.35,0.22,1
0.55,0.52,0.44,0.2,0.5,0,0.56,0.22,1
0.37,0.42,0.46,0.15,0.5,0,0.51,0.31,1
0.8,0.69,0.53,0.33,0.5,0,0.51,0.22,1
0.79,0.62,0.35,0.35,0.5,0,0.6,0.28,1
0.88,0.75,0.41,0.36,0.5,0,0.43,0.22,1
0.78,0.48,0.47,0.3,0.5,0,0.53,0.47,1
0.67,0.57,0.36,0.19,0.5,0,0.56,0.22,1
