108,52,109,182,55,12,216,31,24,171,229,687,214,72,10,28,189,201,-1
83,42,66,156,67,7,150,45,19,144,174,333,159,78,4,2,182,188,-1
78,36,60,116,56,6,123,55,17,124,141,221,121,78,3,16,178,185,-1
90,47,85,149,60,10,155,43,19,155,179,355,186,75,1,5,185,196,1
105,53,105,184,57,11,211,31,24,168,224,661,218,71,0,15,186,197,-1
91,39,77,153,59,8,139,48,18,139,159,289,123,62,8,17,201,209,1
100,51,104,163,52,10,206,32,23,164,217,631,193,69,5,21,188,196,-1
98,39,81,191,64,9,166,40,20,138,184,415,131,62,8,19,197,205,-1
102,54,101,190,58,10,222,30,25,171,224,728,203,71,13,6,189,198,-1
89,47,80,131,54,11,160,43,20,163,175,369,174,77,1,7,182,193,1
87,41,66,140,58,6,148,46,19,136,164,318,178,79,19,2,181,185,-1
95,49,92,193,62,10,178,37,21,154,200,478,171,64,2,0,198,206,-1
94,37,72,146,60,9,133,50,18,135,161,262,128,69,2,7,192,195,1
95,45,80,186,62,7,164,40,20,145,188,406,178,65,11,18,199,204,-1
93,37,76,183,63,8,164,40,20,134,191,405,139,67,4,7,192,197,-1
106,55,98,224,68,11,215,31,24,170,222,679,214,68,2,29,189,201,-1
79,40,80,133,55,7,147,47,19,135,172,311,144,76,8,30,181,193,-1
90,34,66,158,59,7,140,47,18,124,165,298,117,61,1,3,201,207,-1
96,50,94,215,67,9,187,35,22,158,214,525,214,67,8,6,193,201,-1
88,34,58,140,59,6,127,52,18,130,148,243,113,63,4,10,199,206,1
90,47,85,145,58,9,152,44,19,155,175,345,184,73,4,2,186,197,1
108,49,103,200,62,10,206,32,23,155,227,635,215,72,6,16,189,198,-1
88,44,77,167,59,6,151,44,19,145,175,343,177,64,9,12,202,208,-1
89,37,54,119,53,5,134,50,18,127,151,266,146,79,16,14,184,185,-1
81,38,53,123,58,6,134,51,18,128,147,259,148,83,10,6,177,184,-1
102,54,98,201,61,6,225,29,25,165,246,766,231,79,9,14,188,187,-1
84,38,74,138,57,8,139,49,18,127,160,282,127,72,9,20,183,191,-1
92,38,71,174,66,7,154,43,19,133,181,355,130,70,4,24,189,195,-1
101,56,101,231,72,10,217,31,24,171,232,698,216,72,2,6,187,197,-1
84,38,83,141,54,7,149,45,19,132,177,327,149,74,6,29,185,191,-1
102,54,100,163,53,10,213,31,24,173,219,669,201,76,12,27,187,195,-1
90,44,69,152,64,7,135,49,18,145,165,272,162,75,3,2,187,191,1
108,54,103,212,65,11,208,32,24,162,228,648,240,71,9,0,189,197,-1
81,44,72,139,60,6,153,44,19,146,180,347,178,81,1,15,182,186,-1
84,45,68,148,64,6,146,46,19,142,168,317,180,75,5,1,183,187,-1
91,39,72,133,55,7,146,46,19,132,170,314,149,77,9,18,184,189,-1
90,36,85,184,64,6,160,41,20,125,187,385,139,66,9,31,195,203,-1
83,45,73,161,68,8,142,46,18,144,169,305,179,71,10,3,191,199,1
100,44,93,193,62,8,186,35,22,147,202,521,151,66,0,2,193,198,-1
94,43,68,170,67,6,142,46,18,142,164,310,177,65,10,8,198,203,-1
86,44,77,155,60,7,152,44,19,141,174,345,161,72,9,0,187,192,-1
107,54,98,210,66,11,218,31,24,169,221,704,216,71,14,0,188,197,-1
91,44,66,151,63,7,137,48,18,146,166,280,167,72,1,9,188,194,1
94,47,85,333,138,49,155,43,19,155,320,354,187,135,12,9,188,196,1
