93,35,78,162,60,8,150,45,19,125,172,331,137,67,2,33,191,198,-1
108,52,109,182,55,12,216,31,24,171,229,687,214,72,10,28,189,201,-1
83,42,66,156,67,7,150,45,19,144,174,333,159,78,4,2,182,188,-1
94,43,69,161,59,7,152,43,19,143,175,349,187,67,12,11,193,198,-1
99,48,104,196,63,10,201,33,23,152,221,604,199,73,8,4,188,197,-1
88,42,64,151,62,8,130,51,18,142,150,253,161,63,3,2,203,210,1
105,53,105,184,57,11,211,31,24,168,224,661,218,71,0,15,186,197,-1
100,45,100,209,65,8,201,32,23,147,231,611,189,72,5,5,189,195,-1
78,36,51,116,56,4,120,57,17,124,135,209,135,84,1,12,177,184,-1
95,47,73,195,70,7,167,38,20,152,184,430,185,69,9,19,200,206,-1
106,53,98,203,63,11,220,30,25,167,228,710,214,71,10,24,188,197,-1
84,40,71,131,55,7,150,45,19,134,167,330,165,80,12,1,180,186,-1
104,54,91,209,67,11,218,31,24,170,223,697,196,74,4,21,187,196,-1
79,40,80,133,55,7,147,47,19,135,172,311,144,76,8,30,181,193,-1
98,39,68,136,56,8,131,52,18,144,159,251,134,72,4,10,186,187,1
90,48,86,306,126,49,153,44,19,156,272,346,200,118,0,15,185,194,1
103,41,83,194,63,9,175,38,21,142,199,455,138,65,7,30,197,206,-1
95,37,71,171,61,9,157,43,20,134,178,365,125,63,5,40,196,208,-1
92,39,76,180,71,6,152,43,19,131,179,350,143,72,6,14,195,200,-1
89,37,54,119,53,5,134,50,18,127,151,266,146,79,16,14,184,185,-1
96,45,87,169,67,10,154,44,19,149,167,351,174,67,9,8,192,201,1
89,47,81,156,57,8,161,41,20,149,187,388,197,72,9,15,187,193,-1
81,43,68,148,64,7,150,45,19,144,175,330,171,80,1,2,182,185,-1
84,38,74,138,57,8,139,49,18,127,160,282,127,72,9,20,183,191,-1
85,34,53,127,58,6,116,58,17,121,137,197,127,70,3,20,185,189,-1
102,53,101,238,72,4,238,28,26,163,267,844,242,85,7,22,184,184,-1
85,39,57,126,56,6,114,58,17,135,134,195,145,64,17,7,197,202,1
109,53,109,221,69,12,221,31,25,169,226,712,212,72,13,28,188,201,-1
82,44,72,136,61,7,147,46,19,143,173,317,183,81,6,17,181,185,-1
102,52,101,213,64,10,203,33,23,157,214,616,186,65,0,19,193,203,-1
85,37,80,158,59,8,153,44,19,126,179,348,136,69,6,21,191,197,-1
97,55,103,197,63,11,215,31,24,172,219,677,219,75,5,24,185,194,-1
107,54,98,210,66,11,218,31,24,169,221,704,216,71,14,0,188,197,-1
101,48,85,191,60,11,175,38,21,153,192,458,187,62,5,22,197,210,-1
89,40,69,147,58,6,132,50,18,137,155,260,151,61,16,6,203,209,-1
88,37,57,132,62,6,135,50,18,125,151,265,144,83,16,16,180,184,-1
98,48,101,195,61,11,207,31,23,152,227,650,193,71,5,7,189,196,-1
108,54,105,203,62,11,202,33,23,164,216,608,235,68,12,3,190,200,-1
105,54,106,215,68,10,208,32,24,166,217,640,218,69,14,23,189,199,-1
93,34,66,140,56,7,130,51,18,120,151,251,114,62,5,29,201,207,-1
106,53,98,192,58,11,217,31,24,166,228,693,191,71,11,24,188,198,-1
98,51,96,203,66,10,188,35,22,157,207,533,231,68,10,1,191,199,-1
110,54,102,201,64,11,213,31,24,171,222,669,221,73,17,16,188,198,-1
104,50,96,211,65,10,187,35,22,156,207,527,195,65,3,7,195,206,-1
88,34,69,152,57,5,138,48,18,122,158,284,120,62,9,29,204,210,-1
86,46,70,149,65,8,149,45,19,146,170,331,185,77,6,6,183,188,-1
93,42,70,131,56,7,127,53,18,145,156,240,152,74,5,4,189,190,1
89,41,84,141,58,9,149,45,19,145,172,330,162,72,4,18,188,200,1
86,48,75,136,58,10,161,43,20,163,170,371,185,75,3,1,183,192,1
93,46,85,169,66,9,151,44,19,147,169,339,179,67,0,4,195,204,1
100,51,89,199,65,6,201,32,23,159,219,622,205,74,6,7,193,193,-1
97,41,92,197,63,10,179,37,21,140,197,481,136,63,4,3,197,204,-1
101,52,101,197,62,9,188,35,22,162,208,527,203,67,14,15,193,202,-1
89,36,68,141,59,8,139,47,18,130,166,291,127,73,7,1,189,196,1
83,37,54,131,61,4,135,50,18,127,152,271,141,85,3,6,180,183,-1
105,54,100,220,69,10,221,30,25,170,232,718,202,73,0,13,187,199,-1
91,42,84,209,75,6,171,38,20,138,189,446,161,69,3,12,196,201,-1
104,55,100,201,66,10,214,31,24,173,224,680,221,74,1,1,185,194,-1
82,44,72,118,52,7,152,44,19,147,174,340,177,82,2,2,180,185,-1
104,53,108,204,64,11,220,31,25,172,226,707,203,71,14,30,189,203,-1
91,42,66,169,66,7,145,44,19,140,169,325,159,67,4,0,201,207,-1
107,54,98,203,65,11,218,31,25,167,229,696,216,72,1,28,187,199,-1
88,42,66,133,57,6,123,54,17,144,147,227,160,66,8,4,193,198,1
83,40,53,114,53,6,132,53,18,140,142,247,157,86,8,7,176,183,1
87,42,60,116,51,6,150,46,19,141,169,324,171,85,2,14,178,182,-1
84,37,53,121,59,5,123,55,17,125,141,221,133,82,7,1,179,183,1
119,54,106,220,65,12,213,31,24,167,223,675,232,66,20,1,192,202,-1
91,46,78,148,61,9,147,45,19,152,168,323,199,70,13,11,189,200,1
96,55,103,201,65,9,204,32,23,166,227,624,246,74,6,2,186,194,-1
105,56,98,209,64,11,217,31,24,173,225,696,216,72,2,19,188,199,-1
97,37,76,169,60,8,161,41,20,131,189,391,136,72,0,0,188,192,-1
101,53,91,194,65,6,204,32,23,161,231,636,214,78,5,14,192,192,-1
92,37,75,191,71,6,161,40,20,128,180,393,135,69,1,14,195,202,-1
90,42,63,144,59,7,131,50,18,142,154,259,162,65,15,3,197,204,1
106,55,96,196,60,12,221,30,25,173,225,717,214,72,9,13,186,196,-1
92,38,74,178,62,9,161,41,20,135,181,388,132,63,7,29,197,206,-1
110,51,104,191,57,12,213,31,24,162,226,674,190,68,18,2,191,199,-1
85,38,72,130,53,9,134,51,18,132,145,261,123,65,1,24,188,198,-1
97,46,94,209,67,10,195,34,22,147,224,573,194,70,0,14,188,197,-1
92,38,60,130,62,5,114,58,17,132,135,194,137,72,14,5,190,194,1
86,34,62,140,61,7,122,54,17,127,141,223,112,64,2,14,200,208,1
87,38,85,177,61,8,164,40,20,129,186,402,130,63,1,25,198,205,-1
93,47,84,205,71,7,176,36,21,152,190,476,201,70,7,19,198,201,-1
97,38,75,188,68,6,171,37,20,129,199,450,137,74,2,6,197,199,-1
78,38,63,115,51,6,142,47,19,130,162,299,146,77,2,4,181,185,-1
89,42,75,140,55,6,145,46,19,139,170,312,166,71,15,26,191,198,-1
91,40,83,166,60,8,160,41,20,133,189,383,155,72,5,7,186,191,-1
110,46,100,197,61,9,193,34,22,149,209,561,160,65,11,7,194,203,-1
88,40,73,173,68,7,150,44,19,137,174,341,151,69,2,20,196,200,-1
111,58,105,183,51,6,265,26,29,174,285,1018,255,85,4,8,181,183,-1
