0.56,0.4,0.48,0.5,0.49,0.37,0.46,-1
0.23,0.32,0.48,0.5,0.55,0.25,0.35,-1
0.21,0.34,0.48,0.5,0.51,0.28,0.39,-1
0.2,0.44,0.48,0.5,0.46,0.51,0.57,-1
0.23,0.4,0.48,0.5,0.39,0.28,0.38,-1
0.41,0.57,0.48,0.5,0.39,0.21,0.32,-1
0.43,0.39,0.48,0.5,0.47,0.31,0.41,-1
0.24,0.35,0.48,0.5,0.31,0.19,0.31,-1
0.28,0.38,0.48,0.5,0.5,0.33,0.42,-1
0.4,0.35,0.48,0.5,0.45,0.33,0.42,-1
0.42,0.38,0.48,0.5,0.54,0.34,0.43,-1
0.52,0.36,0.48,0.5,0.41,0.28,0.38,-1
0.47,0.29,0.48,0.5,0.51,0.33,0.43,-1
0.24,0.43,0.48,0.5,0.54,0.52,0.59,-1
0.25,0.37,0.48,0.5,0.41,0.33,0.42,-1
0.35,0.48,0.48,0.5,0.56,0.4,0.48,-1
0.37,0.5,0.48,0.5,0.42,0.36,0.45,-1
0.44,0.42,0.48,0.5,0.42,0.25,0.2,-1
0.29,0.47,0.48,0.5,0.41,0.23,0.34,-1
0.36,0.56,0.48,0.5,0.43,0.45,0.53,-1
0.4,0.46,0.48,0.5,0.52,0.49,0.56,-1
0.3,0.45,0.48,0.5,0.36,0.21,0.32,-1
0.57,0.54,0.48,0.5,0.37,0.28,0.33,-1
0.44,0.49,0.48,0.5,0.39,0.38,0.4,-1
0.49,0.43,0.48,0.5,0.49,0.3,0.4,-1
0.47,0.28,0.48,0.5,0.56,0.2,0.25,-1
0.38,0.44,0.48,0.5,0.43,0.2,0.31,-1
0.24,0.41,0.48,0.5,0.49,0.23,0.34,-1
0.23,0.34,0.48,0.5,0.43,0.26,0.37,-1
0.39,0.31,0.48,0.5,0.38,0.34,0.43,-1
0.44,0.35,0.48,0.5,0.44,0.52,0.59,-1
0.12,0.67,0.48,0.5,0.74,0.58,0.63,1
0.54,0.49,0.48,0.5,0.4,0.87,0.88,1
0.5,0.66,0.48,0.5,0.31,0.92,0.92,1
0.72,0.46,0.48,0.5,0.51,0.66,0.7,1
0.47,0.55,0.48,0.5,0.58,0.71,0.75,1
0.31,0.5,0.48,0.5,0.57,0.84,0.85,1
0.5,0.37,0.48,0.5,0.66,0.64,0.69,1
0.16,0.51,0.48,0.5,0.33,0.39,0.48,1
0.34,0.67,0.48,0.5,0.52,0.76,0.79,1
0.6,0.46,0.48,0.5,0.45,0.81,0.83,1
0.37,0.47,0.48,0.5,0.39,0.76,0.79,1
0.35,0.51,0.48,0.5,0.61,0.71,0.74,1
0.31,0.36,0.48,0.5,0.58,0.94,0.94,1
0.71,0.52,0.48,0.5,0.64,1,0.99,1
0.85,0.53,0.48,0.5,0.53,0.52,0.35,-1
0.75,0.55,1,1,0.4,0.47,0.3,-1
0.66,0.48,0.48,0.5,0.54,0.7,0.74,-1
0.62,0.42,0.48,0.5,0.58,0.79,0.81,-1
0.86,0.39,0.48,0.5,0.59,0.89,0.9,-1
0.49,0.61,1,0.5,0.56,0.71,0.74,-1
0.78,0.68,0.48,0.5,0.83,0.4,0.29,-1
0.65,0.51,0.48,0.5,0.66,0.54,0.33,-1
0.52,0.81,0.48,0.5,0.72,0.38,0.38,-1
0.64,0.57,0.48,0.5,0.7,0.33,0.26,-1
0.66,0.49,1,0.5,0.54,0.56,0.36,-1
0.7,0.61,0.48,0.5,0.56,0.52,0.43,-1
0.71,0.71,0.48,0.5,0.4,0.54,0.39,-1
0.64,0.72,0.48,0.5,0.49,0.42,0.19,-1
0.68,0.82,0.48,0.5,0.38,0.65,0.56,-1
0.63,0.57,0.48,0.5,0.49,0.7,0.2,-1
0.64,0.84,0.48,0.5,0.37,0.45,0.4,-1
0.63,0.65,0.48,0.5,0.39,0.44,0.35,-1
0.68,0.67,0.48,0.5,0.49,0.4,0.34,-1
0.64,0.81,0.48,0.5,0.37,0.39,0.44,-1
0.69,0.66,0.48,0.5,0.41,0.5,0.25,-1
0.74,0.56,0.48,0.5,0.47,0.68,0.3,-1
