0.75,0.84,0.48,0.5,0.35,0.52,0.33,-1
0.41,0.51,0.48,0.5,0.53,0.75,0.78,-1
0.76,0.71,0.48,0.5,0.5,0.71,0.75,1
0.25,0.4,0.48,0.5,0.46,0.44,0.52,-1
0.3,0.45,0.48,0.5,0.36,0.21,0.32,-1
0.52,0.57,0.48,0.5,0.42,0.47,0.54,-1
0.06,0.61,0.48,0.5,0.49,0.92,0.37,-1
0.29,0.47,0.48,0.5,0.41,0.23,0.34,-1
0.5,0.51,0.48,0.5,0.27,0.23,0.34,-1
0.36,0.42,0.48,0.5,0.53,0.32,0.41,-1
0.68,0.82,0.48,0.5,0.38,0.65,0.56,-1
0.36,0.41,0.48,0.5,0.48,0.47,0.54,-1
0.31,0.44,0.48,0.5,0.5,0.79,0.82,-1
0.63,0.8,0.48,0.5,0.46,0.31,0.29,-1
0.21,0.51,0.48,0.5,0.5,0.32,0.41,-1
0.75,0.55,1,1,0.4,0.47,0.3,-1
0.65,0.47,0.48,0.5,0.59,0.3,0.4,-1
0.69,0.39,0.48,0.5,0.57,0.76,0.79,-1
0.66,0.71,0.48,0.5,0.41,0.5,0.35,-1
0.38,0.44,0.48,0.5,0.43,0.2,0.31,-1
0.71,0.71,0.48,0.5,0.4,0.54,0.39,-1
0.44,0.49,0.48,0.5,0.39,0.38,0.4,-1
0.39,0.32,0.48,0.5,0.46,0.24,0.35,-1
0.44,0.52,0.48,0.5,0.43,0.47,0.54,-1
0.73,0.84,0.48,0.5,0.86,0.58,0.29,-1
0.83,0.37,0.48,0.5,0.61,0.71,0.74,-1
0.24,0.57,0.48,0.5,0.63,0.34,0.43,-1
0.63,0.51,0.48,0.5,0.64,0.72,0.76,1
0.57,0.54,0.48,0.5,0.37,0.28,0.33,-1
0.68,0.76,0.48,0.5,0.84,0.45,0.27,-1
0.29,0.39,0.48,0.5,0.52,0.4,0.48,-1
0.16,0.51,0.48,0.5,0.33,0.39,0.48,-1
0.68,0.63,0.48,0.5,0.73,0.4,0.3,-1
0.35,0.51,0.48,0.5,0.61,0.71,0.74,-1
0.73,0.36,0.48,0.5,0.53,0.91,0.92,-1
0.63,0.86,0.48,0.5,0.39,0.47,0.34,-1
0.34,0.45,0.48,0.5,0.38,0.24,0.35,-1
0.64,0.76,0.48,0.5,0.45,0.35,0.38,-1
0.77,0.57,1,0.5,0.37,0.54,0.01,-1
0.68,0.51,0.48,0.5,0.71,0.75,0.78,-1
0.4,0.41,0.48,0.5,0.55,0.22,0.33,-1
0.63,0.57,0.48,0.5,0.49,0.7,0.2,-1
0.22,0.43,0.48,0.5,0.48,0.16,0.28,-1
0.29,0.47,0.48,0.5,0.71,0.65,0.69,-1
0.23,0.32,0.48,0.5,0.55,0.25,0.35,-1
0.62,0.78,0.48,0.5,0.47,0.49,0.54,-1
0.79,0.41,0.48,0.5,0.66,0.81,0.83,1
0.71,0.86,0.48,0.5,0.4,0.54,0.32,-1
0.84,0.44,0.48,0.5,0.48,0.71,0.74,-1
0.56,0.51,0.48,0.5,0.34,0.37,0.46,-1
0.25,0.26,0.48,0.5,0.39,0.32,0.42,-1
0.67,0.81,0.48,0.5,0.54,0.49,0.23,-1
0.74,0.82,0.48,0.5,0.49,0.49,0.41,-1
0.38,0.46,0.48,0.5,0.48,0.22,0.29,-1
0.65,0.51,0.48,0.5,0.66,0.54,0.33,-1
0.7,0.46,0.48,0.5,0.56,0.78,0.73,-1
0.41,0.48,0.48,0.5,0.51,0.44,0.51,-1
0.59,0.49,0.48,0.5,0.52,0.45,0.36,-1
0.44,0.51,0.48,0.5,0.47,0.26,0.36,-1
0.29,0.41,0.48,0.5,0.48,0.38,0.46,-1
0.63,0.49,0.48,0.5,0.54,0.76,0.79,-1
0.7,0.53,0.48,0.5,0.7,0.86,0.87,1
0.61,0.47,0.48,0.5,0,0.8,0.32,-1
0.34,0.67,0.48,0.5,0.52,0.76,0.79,-1
0.12,0.43,0.48,0.5,0.63,0.7,0.74,-1
0.27,0.3,0.48,0.5,0.71,0.28,0.39,-1
0.46,0.61,0.48,0.5,0.48,0.86,0.87,-1
