0.44,0.56,0.48,0.5,0.5,0.46,0.54,-1
0.4,0.5,0.48,0.5,0.65,0.82,0.84,-1
0.29,0.47,0.48,0.5,0.41,0.23,0.34,-1
0.74,0.7,0.48,0.5,0.66,0.65,0.69,-1
0.59,0.29,0.48,0.5,0.64,0.75,0.77,1
0.61,0.36,0.48,0.5,0.49,0.35,0.44,-1
0.36,0.41,0.48,0.5,0.48,0.47,0.54,-1
0.47,0.46,0.48,0.5,0.62,0.74,0.77,1
0.21,0.51,0.48,0.5,0.5,0.32,0.41,-1
0.75,0.55,1,1,0.4,0.47,0.3,-1
0.54,0.49,0.48,0.5,0.4,0.87,0.88,-1
0.23,0.34,0.48,0.5,0.43,0.26,0.37,-1
0.63,0.65,0.48,0.5,0.66,0.67,0.71,-1
0.69,0.39,0.48,0.5,0.57,0.76,0.79,-1
0.42,0.24,0.48,0.5,0.57,0.27,0.37,-1
0.83,0.48,0.48,0.5,0.65,0.76,0.79,1
0.23,0.4,0.48,0.5,0.39,0.28,0.38,-1
0.63,0.54,0.48,0.5,0.65,0.79,0.81,-1
0.29,0.28,0.48,0.5,0.44,0.23,0.34,-1
0.71,0.71,0.48,0.5,0.4,0.54,0.39,-1
0.64,0.45,0.48,0.5,0.67,0.61,0.66,1
0.74,0.78,0.48,0.5,0.75,0.54,0.15,-1
0.73,0.26,0.48,0.5,0.57,0.75,0.78,1
0.61,0.52,0.48,0.5,0.54,0.67,0.52,-1
0.81,0.53,0.48,0.5,0.57,0.87,0.88,1
0.62,0.42,0.48,0.5,0.58,0.79,0.81,1
0.88,0.42,0.48,0.5,0.52,0.73,0.75,1
0.68,0.63,0.48,0.5,0.73,0.4,0.3,-1
0.4,0.5,0.48,0.5,0.45,0.39,0.47,-1
0.58,0.55,0.48,0.5,0.57,0.7,0.74,-1
0.38,0.26,0.48,0.5,0.54,0.16,0.28,-1
0.57,0.38,0.48,0.5,0.06,0.49,0.33,1
0.43,0.4,0.48,0.5,0.39,0.28,0.39,-1
0.43,0.4,0.48,0.5,0.58,0.75,0.78,-1
0.22,0.36,0.48,0.5,0.35,0.39,0.47,-1
0.7,0.39,1,0.5,0.51,0.82,0.84,-1
0.48,0.45,0.48,0.5,0.6,0.78,0.8,-1
0.25,0.37,0.48,0.5,0.41,0.33,0.42,-1
0.44,0.27,0.48,0.5,0.55,0.52,0.58,-1
0.67,0.39,0.48,0.5,0.36,0.38,0.46,-1
0.64,0.72,0.48,0.5,0.49,0.42,0.19,-1
0.29,0.47,0.48,0.5,0.71,0.65,0.69,-1
0.63,0.5,0.48,0.5,0.59,0.85,0.86,-1
0.62,0.78,0.48,0.5,0.47,0.49,0.54,-1
0.46,0.59,0.48,0.5,0.36,0.76,0.23,-1
0.43,0.32,0.48,0.5,0.33,0.45,0.52,-1
0.25,0.26,0.48,0.5,0.39,0.32,0.42,-1
0.74,0.56,0.48,0.5,0.47,0.68,0.3,-1
0.47,0.55,0.48,0.5,0.58,0.71,0.75,-1
0.7,0.46,0.48,0.5,0.56,0.78,0.73,-1
0.51,0.49,0.48,0.5,0.53,0.14,0.26,-1
0.34,0.46,0.48,0.5,0.52,0.35,0.44,-1
0.12,0.67,0.48,0.5,0.74,0.58,0.63,-1
0.47,0.29,0.48,0.5,0.51,0.33,0.43,-1
0.55,0.47,0.48,0.5,0.57,0.78,0.8,-1
0.81,0.44,0.48,0.5,0.42,0.67,0.68,1
0.16,0.43,0.48,0.5,0.54,0.27,0.37,-1
0.51,0.5,0.48,0.5,0.46,0.32,0.35,-1
0.35,0.37,0.48,0.5,0.3,0.34,0.43,-1
0.47,0.47,0.48,0.5,0.22,0.16,0.26,-1
0.84,0.54,0.48,0.5,0.75,0.92,0.7,1
0.24,0.34,0.48,0.5,0.38,0.3,0.4,-1
0.26,0.5,0.48,0.5,0.44,0.32,0.41,-1
0.7,0.53,0.48,0.5,0.7,0.86,0.87,1
0.52,0.54,0.48,0.5,0.62,0.76,0.79,-1
0.64,0.81,0.48,0.5,0.37,0.39,0.44,-1
0.71,0.71,0.48,0.5,0.68,0.43,0.36,-1
