5,7,35,1.4,0.4,0.657,2.33,14,23,6,-1
6,3,18,0.5,0.5,0.944,2.25,9,17,4,-1
5,3,15,0.6,0.533,0.733,8,8,11,1,-1
4,6,24,1.5,0.458,0.792,5.5,11,19,2,-1
6,7,42,1.167,0.357,0.548,7.5,15,23,2,-1
5,7,35,1.4,0.429,0.886,2.5,15,31,6,-1
3,59,177,19.667,0.475,0.475,84,84,84,1,-1
2,22,44,11,0.705,0.864,15.5,31,38,2,-1
9,51,459,5.667,0.296,0.786,2.34,136,361,58,-1
9,80,720,8.889,0.333,0.878,2.02,240,632,119,-1
11,99,1089,9,0.23,0.601,2.14,250,654,117,-1
10,53,530,5.3,0.294,0.819,1.79,156,434,87,-1
9,92,828,10.222,0.292,0.843,2.05,242,698,118,-1
11,85,935,7.727,0.257,0.894,1.67,240,836,144,-1
12,11,132,0.917,0.371,1,1.63,49,132,30,-1
3,116,348,38.667,0.385,0.494,33.5,134,172,4,-1
1,13,13,13,1,1,13,13,13,1,-1
1,8,8,8,1,1,8,8,8,1,-1
98,3,294,0.031,0.48,0.486,141,141,143,1,1
11,65,715,5.909,0.39,0.877,2.61,279,627,107,-1
9,40,360,4.444,0.356,0.967,2.29,128,348,56,-1
8,48,384,6,0.302,0.914,1.76,116,351,66,-1
9,44,396,4.889,0.46,0.937,2.84,182,371,64,-1
2,18,36,9,0.722,0.722,26,26,26,1,-1
11,77,847,7,0.345,0.874,2.43,292,740,120,-1
9,41,369,4.556,0.301,0.886,1.91,111,327,58,-1
14,185,2590,13.214,0.254,0.651,2.27,657,1687,289,-1
2,17,34,8.5,0.588,0.971,6.67,20,33,3,-1
10,131,1310,13.1,0.415,0.857,2.74,543,1123,198,-1
7,58,406,8.286,0.202,0.751,2.34,82,305,35,-1
2,19,38,9.5,0.237,1,1.8,9,38,5,-1
7,107,749,15.286,0.27,0.654,1.6,202,490,126,-1
5,9,45,1.8,0.267,0.778,1.71,12,35,7,-1
11,8,88,0.727,0.705,1,7.75,62,88,8,-1
10,98,980,9.8,0.391,0.835,2.41,383,818,159,-1
10,21,210,2.1,0.329,0.843,2.56,69,177,27,-1
9,55,495,6.111,0.299,1,1.92,148,495,77,-1
8,41,328,5.125,0.363,0.942,1.63,119,309,73,-1
9,34,306,3.778,0.379,0.961,1.71,116,294,68,-1
12,62,744,5.167,0.234,0.66,1.58,174,491,110,-1
