5,7,35,1.4,0.4,0.657,2.33,14,23,6,-1
6,7,42,1.167,0.429,0.881,3.6,18,37,5,-1
5,5,25,1,0.4,0.52,10,10,13,1,-1
5,2,10,0.4,0.8,1,8,8,10,1,-1
5,3,15,0.6,0.533,0.733,8,8,11,1,-1
4,18,72,4.5,0.25,0.528,2.57,18,38,7,-1
6,7,42,1.167,0.357,0.548,7.5,15,23,2,-1
11,9,99,0.818,0.343,0.626,3.4,34,62,10,-1
2,22,44,11,0.705,0.864,15.5,31,38,2,-1
10,66,660,6.6,0.273,0.661,1.94,180,436,93,-1
9,92,828,10.222,0.286,0.885,1.93,237,733,123,-1
10,12,120,1.2,0.367,1,1.69,44,120,26,-1
11,85,935,7.727,0.257,0.894,1.67,240,836,144,-1
9,84,756,9.333,0.222,0.937,1.81,168,708,93,-1
9,41,369,4.556,0.298,0.775,1.9,110,286,58,-1
12,11,132,0.917,0.371,1,1.63,49,132,30,-1
12,44,528,3.667,0.294,0.742,2.31,155,392,67,-1
3,116,348,38.667,0.385,0.494,33.5,134,172,4,-1
1,8,8,8,1,1,8,8,8,1,-1
2,20,40,10,0.775,0.85,31,31,34,1,-1
3,113,339,37.667,0.357,0.378,30.25,121,128,4,-1
98,3,294,0.031,0.48,0.486,141,141,143,1,1
2,48,96,24,0.625,0.677,30,60,65,2,-1
9,32,288,3.556,0.302,0.781,2.07,87,225,42,-1
11,101,1111,9.182,0.398,0.888,2.76,442,987,160,-1
10,126,1260,12.6,0.425,0.862,2.68,536,1086,200,-1
9,75,675,8.333,0.256,0.606,2.19,173,409,79,-1
1,8,8,8,1,1,8,8,8,1,-1
11,77,847,7,0.345,0.874,2.43,292,740,120,-1
10,152,1520,15.2,0.297,0.778,2.17,452,1182,208,-1
2,17,34,8.5,0.588,0.971,6.67,20,33,3,-1
10,131,1310,13.1,0.415,0.857,2.74,543,1123,198,-1
1,27,27,27,0.593,1,4,16,27,4,-1
1,12,12,12,0.583,1,3.5,7,12,2,-1
2,17,34,8.5,0.324,1,2.75,11,34,4,-1
11,8,88,0.727,0.443,0.466,39,39,41,1,-1
1,43,43,43,0.907,1,9.75,39,43,4,-1
8,20,160,2.5,0.5,1,2.76,80,160,29,-1
9,36,324,4,0.54,0.929,2.87,175,301,61,-1
8,35,280,4.375,0.379,0.886,1.66,106,248,64,-1
8,80,640,10,0.298,0.883,1.72,191,565,111,-1
9,80,720,8.889,0.293,0.868,1.85,211,625,114,-1
11,101,1111,9.182,0.239,0.818,1.61,265,909,165,-1
9,34,306,3.778,0.379,0.961,1.71,116,294,68,-1
8,18,144,2.25,0.479,0.986,2.16,69,142,32,-1
8,31,248,3.875,0.327,0.79,1.84,81,196,44,-1
1,45,45,45,0.756,1,5.67,34,45,6,-1
1,75,75,75,0.813,1,5.55,61,75,11,-1
8,43,344,5.375,0.349,0.814,2.26,120,280,53,-1
5,3,15,0.6,0.467,1,7,7,15,1,-1
4,47,188,11.75,0.298,0.739,2.33,56,139,24,-1
11,8,88,0.727,0.375,0.602,4.13,33,53,8,-1
10,21,210,2.1,0.324,0.6,3.4,68,126,20,-1
2,157,314,78.5,0.506,0.551,26.5,159,173,6,-1
10,96,960,9.6,0.418,0.886,2.49,401,851,161,-1
1,32,32,32,0.719,1,5.75,23,32,4,-1
1,52,52,52,0.788,1,10.25,41,52,4,-1
94,2,188,0.021,0.516,0.516,97,97,97,1,1
12,73,876,6.083,0.257,0.591,2.14,225,518,105,-1
9,82,738,9.111,0.329,0.871,2.11,243,643,115,-1
9,97,873,10.778,0.328,0.921,1.77,286,804,162,-1
8,82,656,10.25,0.398,0.951,2.51,261,624,104,-1
2,123,246,61.5,0.5,0.504,123,123,124,1,-1
9,37,333,4.111,0.598,0.946,3.49,199,315,57,-1
4,8,32,2,0.344,0.781,1.83,11,25,6,-1
11,115,1265,10.455,0.266,0.723,1.79,337,915,188,-1
9,45,405,5,0.442,0.956,3.31,179,387,54,-1
8,41,328,5.125,0.424,0.966,2.53,139,317,55,-1
2,236,472,118,0.566,0.689,10.27,267,325,26,-1
1,61,61,61,1,1,61,61,61,1,-1
8,14,112,1.75,0.223,0.661,3.57,25,74,7,-1
8,122,976,15.25,0.227,0.65,1.44,222,634,154,-1
304,463,1.41e+05,1.523,0.063,0.121,3.91,8898,17081,2273,1
12,118,1416,9.833,0.253,0.767,1.95,358,1086,184,-1
3,213,639,71,0.318,0.379,11.94,203,242,17,-1
1,51,51,51,0.471,1,2.4,24,51,10,-1
10,122,1220,12.2,0.273,0.54,2.03,333,659,164,-1
1,49,49,49,0.286,1,7,14,49,2,-1
1,52,52,52,0.538,1,14,28,52,2,-1
9,21,189,2.333,0.392,0.899,2.74,74,170,27,-1
9,78,702,8.667,0.349,0.863,2.17,245,606,113,-1
11,67,737,6.091,0.331,0.844,2.28,244,622,107,-1
10,79,790,7.9,0.385,0.88,2.13,304,695,143,-1
9,82,738,9.111,0.379,0.879,2.35,280,649,119,-1
10,53,530,5.3,0.34,0.9,1.82,180,477,99,-1
9,75,675,8.333,0.396,0.914,2.21,267,617,121,-1
1,33,33,33,1,1,33,33,33,1,-1
9,44,396,4.889,0.467,0.944,3.14,185,374,59,-1
9,41,369,4.556,0.425,0.962,2.71,157,355,58,-1
1,11,11,11,1,1,11,11,11,1,-1
7,47,329,6.714,0.271,0.878,2.23,89,289,40,-1
8,59,472,7.375,0.322,0.881,2.41,152,416,63,-1
8,32,256,4,0.336,0.789,2.46,86,202,35,-1
12,8,96,0.667,0.792,1,15.2,76,96,5,-1
311,463,1.44e+05,1.489,0.088,0.16,3.93,12631,23092,3212,1
37,101,3737,2.73,0.282,0.695,2.44,1053,2596,432,-1
12,83,996,6.917,0.301,0.814,1.99,300,811,151,-1
34,114,3876,3.353,0.105,0.301,2.59,406,1166,157,-1
12,101,1212,8.417,0.292,0.792,1.99,354,960,178,-1
10,84,840,8.4,0.356,0.849,2.47,299,713,121,-1
12,8,96,0.667,0.292,1,3.11,28,96,9,-1
17,2,34,0.118,0.706,0.706,24,24,24,1,1
8,21,168,2.625,0.31,0.744,1.68,52,125,31,-1
9,121,1089,13.444,0.399,0.843,2.4,434,918,181,-1
11,92,1012,8.364,0.361,0.851,2.3,365,861,159,-1
9,47,423,5.222,0.385,0.917,2.51,163,388,65,-1
