6,7,42,1.167,0.405,0.881,4.25,17,37,4,-1
11,9,99,0.818,0.343,0.626,3.4,34,62,10,-1
11,8,88,0.727,0.602,1,5.89,53,88,9,-1
11,35,385,3.182,0.382,0.657,6.13,147,253,24,-1
3,113,339,37.667,0.41,0.472,13.9,139,160,10,-1
2,101,202,50.5,0.54,0.743,10.9,109,150,10,-1
9,50,450,5.556,0.496,0.958,2.69,223,431,83,-1
2,18,36,9,0.667,0.694,24,24,25,1,-1
9,34,306,3.778,0.32,0.886,1.56,98,271,63,-1
9,12,108,1.333,0.454,1,1.69,49,108,29,-1
9,84,756,9.333,0.222,0.937,1.81,168,708,93,-1
9,41,369,4.556,0.298,0.775,1.9,110,286,58,-1
10,4,40,0.4,0.375,0.4,15,15,16,1,-1
12,7,84,0.583,0.214,0.583,3.6,18,49,5,-1
12,44,528,3.667,0.294,0.742,2.31,155,392,67,-1
11,86,946,7.818,0.413,0.853,3.1,391,807,126,-1
11,20,220,1.818,0.168,0.75,3.36,37,165,11,-1
3,113,339,37.667,0.357,0.378,30.25,121,128,4,-1
9,21,189,2.333,0.291,0.762,1.57,55,144,35,-1
9,85,765,9.444,0.302,0.812,1.82,231,621,127,-1
1,57,57,57,0.456,1,3.71,26,57,7,-1
6,27,162,4.5,0.154,0.481,2.78,25,78,9,-1
7,15,105,2.143,0.324,0.762,3.09,34,80,11,-1
2,31,62,15.5,0.194,0.516,2,12,32,6,-1
9,34,306,3.778,0.337,0.817,1.81,103,250,57,-1
8,83,664,10.375,0.325,0.908,1.76,216,603,123,-1
8,80,640,10,0.298,0.883,1.72,191,565,111,-1
10,13,130,1.3,0.108,0.685,2.33,14,89,6,-1
8,70,560,8.75,0.341,0.918,1.66,191,514,115,-1
12,26,312,2.167,0.221,1,1.6,69,312,43,-1
9,82,738,9.111,0.252,0.74,2,186,546,93,-1
8,26,208,3.25,0.375,0.947,1.77,78,197,44,-1
8,46,368,5.75,0.391,0.951,1.85,144,350,78,-1
8,18,144,2.25,0.479,0.986,2.16,69,142,32,-1
12,117,1404,9.75,0.22,0.673,1.68,309,945,184,-1
8,44,352,5.5,0.426,0.938,3.26,150,330,46,-1
8,45,360,5.625,0.469,0.956,2.91,169,344,58,-1
9,20,180,2.222,0.261,0.556,2.35,47,100,20,-1
2,112,224,56,0.496,0.504,55.5,111,113,2,-1
7,35,245,5,0.453,0.873,2.47,111,214,45,-1
10,130,1300,13,0.425,0.773,2.79,552,1005,198,-1
6,46,276,7.667,0.217,0.804,2,60,222,30,-1
5,8,40,1.6,0.35,0.675,4.67,14,27,3,-1
5,35,175,7,0.2,0.829,4.38,35,145,8,-1
7,122,854,17.429,0.281,0.626,1.73,240,535,139,-1
11,9,99,0.818,0.465,0.818,9.2,46,81,5,-1
10,21,210,2.1,0.324,0.6,3.4,68,126,20,-1
2,157,314,78.5,0.506,0.551,26.5,159,173,6,-1
12,73,876,6.083,0.257,0.591,2.14,225,518,105,-1
9,82,738,9.111,0.247,0.935,2.09,182,690,87,-1
8,82,656,10.25,0.398,0.951,2.51,261,624,104,-1
12,43,516,3.583,0.293,0.791,2.29,151,408,66,-1
11,84,924,7.636,0.251,0.681,1.77,232,629,131,-1
1,36,36,36,0.722,1,8.67,26,36,3,-1
10,65,650,6.5,0.445,0.911,2.58,289,592,112,-1
10,100,1000,10,0.449,0.874,2.82,449,874,159,-1
9,32,288,3.556,0.365,0.781,2.23,105,225,47,-1
8,41,328,5.125,0.424,0.966,2.53,139,317,55,-1
14,339,4746,24.214,0.248,0.547,2.44,1175,2596,481,-1
10,131,1310,13.1,0.456,0.851,3,597,1115,199,-1
2,236,472,118,0.566,0.689,10.27,267,325,26,-1
1,9,9,9,0.778,1,7,7,9,1,-1
304,463,1.41e+05,1.523,0.063,0.121,3.91,8898,17081,2273,1
8,2,16,0.25,0.563,0.563,9,9,9,1,-1
12,118,1416,9.833,0.253,0.767,1.95,358,1086,184,-1
7,9,63,1.286,0.333,0.492,21,21,31,1,-1
1,51,51,51,0.471,1,2.4,24,51,10,-1
6,29,174,4.833,0.293,0.92,1.5,51,160,34,-1
7,45,315,6.429,0.2,0.775,1.91,63,244,33,-1
10,38,380,3.8,0.434,0.892,2.89,165,339,57,-1
10,98,980,9.8,0.448,0.881,2.74,439,863,160,-1
1,49,49,49,0.286,1,7,14,49,2,-1
9,82,738,9.111,0.379,0.879,2.35,280,649,119,-1
10,40,400,4,0.338,0.878,1.9,135,351,71,-1
8,82,656,10.25,0.288,0.997,1.99,189,654,95,-1
11,43,473,3.909,0.334,0.875,2.47,158,414,64,-1
11,86,946,7.818,0.283,0.764,1.91,268,723,140,-1
1,124,124,124,0.444,1,7.86,55,124,7,-1
9,6,54,0.667,0.5,0.593,13.5,27,32,2,-1
9,121,1089,13.444,0.356,0.817,2.2,388,890,176,-1
10,126,1260,12.6,0.456,0.883,2.85,575,1113,202,-1
