5,7,35,1.4,0.371,0.743,4.33,13,26,3,-1
5,2,10,0.4,0.8,1,8,8,10,1,-1
5,3,15,0.6,0.533,0.733,8,8,11,1,-1
5,19,95,3.8,0.232,0.4,5.5,22,38,4,-1
5,5,25,1,0.4,0.56,5,10,14,2,-1
4,6,24,1.5,0.417,0.5,10,10,12,1,-1
5,7,35,1.4,0.429,0.886,2.5,15,31,6,-1
11,8,88,0.727,0.58,1,5.1,51,88,10,-1
11,35,385,3.182,0.382,0.657,6.13,147,253,24,-1
2,101,202,50.5,0.54,0.743,10.9,109,150,10,-1
9,12,108,1.333,0.444,0.981,1.71,48,106,28,-1
11,85,935,7.727,0.257,0.894,1.67,240,836,144,-1
9,64,576,7.111,0.299,0.97,1.81,172,559,95,-1
9,84,756,9.333,0.222,0.937,1.81,168,708,93,-1
12,44,528,3.667,0.261,0.767,2.38,138,405,58,-1
10,34,340,3.4,0.297,0.885,1.71,101,301,59,-1
3,116,348,38.667,0.385,0.494,33.5,134,172,4,-1
13,10,130,0.769,0.3,0.808,6.5,39,105,6,-1
2,48,96,24,0.625,0.677,30,60,65,2,-1
9,37,333,4.111,0.526,0.898,3.18,175,299,55,-1
9,21,189,2.333,0.291,0.762,1.57,55,144,35,-1
11,119,1309,10.818,0.261,0.798,1.88,341,1045,181,-1
7,58,406,8.286,0.202,0.751,2.34,82,305,35,-1
2,17,34,8.5,0.324,1,2.75,11,34,4,-1
7,107,749,15.286,0.27,0.654,1.6,202,490,126,-1
11,7,77,0.636,0.468,1,3.6,36,77,10,-1
9,36,324,4,0.54,0.929,2.87,175,301,61,-1
10,49,490,4.9,0.52,0.961,2.97,255,471,86,-1
10,21,210,2.1,0.329,0.843,2.56,69,177,27,-1
9,55,495,6.111,0.299,1,1.92,148,495,77,-1
9,14,126,1.556,0.127,0.937,1.78,16,118,9,-1
10,13,130,1.3,0.108,0.685,2.33,14,89,6,-1
11,84,924,7.636,0.262,0.82,1.69,242,758,143,-1
8,84,672,10.5,0.269,0.966,1.79,181,649,101,-1
8,46,368,5.75,0.391,0.951,1.85,144,350,78,-1
9,34,306,3.778,0.379,0.961,1.71,116,294,68,-1
11,26,286,2.364,0.297,0.941,2.02,85,269,42,-1
8,18,144,2.25,0.479,0.986,2.16,69,142,32,-1
9,36,324,4,0.568,0.932,3.02,184,302,61,-1
19,2,38,0.105,0.816,0.816,31,31,31,1,1
9,101,909,11.222,0.442,0.861,2.68,402,783,150,-1
9,46,414,5.111,0.292,0.676,1.92,121,280,63,-1
11,301,3311,27.364,0.308,0.735,2.22,1019,2435,458,-1
10,130,1300,13,0.425,0.773,2.79,552,1005,198,-1
5,35,175,7,0.2,0.829,4.38,35,145,8,-1
10,96,960,9.6,0.418,0.886,2.49,401,851,161,-1
9,23,207,2.556,0.304,1,1.62,63,207,39,-1
9,81,729,9,0.388,0.897,2.38,283,654,119,-1
10,64,640,6.4,0.295,0.808,2.25,189,517,84,-1
8,53,424,6.625,0.37,0.901,1.76,157,382,89,-1
1,36,36,36,0.722,1,8.67,26,36,3,-1
9,32,288,3.556,0.365,0.781,2.23,105,225,47,-1
10,126,1260,12.6,0.463,0.848,3.16,584,1068,185,-1
8,41,328,5.125,0.424,0.966,2.53,139,317,55,-1
14,339,4746,24.214,0.248,0.547,2.44,1175,2596,481,-1
10,123,1230,12.3,0.362,0.888,2.99,445,1092,149,-1
42,7,294,0.167,0.282,0.432,2.18,83,127,38,1
9,174,1566,19.333,0.178,0.737,1.71,279,1154,163,-1
1,9,9,9,0.778,1,7,7,9,1,-1
9,33,297,3.667,0.259,0.774,1.67,77,230,46,-1
9,93,837,10.333,0.323,0.888,2.06,270,743,131,-1
5,30,150,6,0.16,0.66,1.71,24,99,14,-1
4,16,64,4,0.391,0.938,1.67,25,60,15,-1
1,52,52,52,0.981,1,51,51,52,1,-1
9,78,702,8.667,0.349,0.863,2.17,245,606,113,-1
11,67,737,6.091,0.331,0.844,2.28,244,622,107,-1
10,79,790,7.9,0.385,0.88,2.13,304,695,143,-1
10,80,800,8,0.314,0.799,2.06,251,639,122,-1
9,82,738,9.111,0.389,0.92,2.33,287,679,123,-1
10,11,110,1.1,0.373,1,1.58,41,110,26,-1
10,63,630,6.3,0.294,0.895,2.2,185,564,84,-1
11,102,1122,9.273,0.289,0.829,1.87,324,930,173,-1
22,26,572,1.182,0.283,0.918,1.93,162,525,84,-1
9,75,675,8.333,0.396,0.914,2.21,267,617,121,-1
11,86,946,7.818,0.283,0.764,1.91,268,723,140,-1
9,36,324,4,0.611,0.926,3.36,198,300,59,-1
10,85,850,8.5,0.333,0.696,2.28,283,592,124,-1
9,41,369,4.556,0.425,0.962,2.71,157,355,58,-1
10,131,1310,13.1,0.439,0.845,2.79,575,1107,206,-1
8,27,216,3.375,0.218,0.829,2.14,47,179,22,-1
8,59,472,7.375,0.322,0.881,2.41,152,416,63,-1
8,47,376,5.875,0.362,0.88,2,136,331,68,-1
10,34,340,3.4,0.421,0.906,2.01,143,308,71,-1
10,98,980,9.8,0.376,0.861,2.1,368,844,175,-1
11,86,946,7.818,0.332,0.808,2.2,314,764,143,-1
11,118,1298,10.727,0.348,0.797,2.71,452,1035,167,-1
10,37,370,3.7,0.354,0.708,3.2,131,262,41,-1
9,41,369,4.556,0.507,0.992,3.28,187,366,57,-1
1,29,29,29,0.586,1,2.13,17,29,8,-1
8,45,360,5.625,0.206,0.789,1.8,74,284,41,-1
11,123,1353,11.182,0.25,0.514,1.95,338,695,173,-1
3,286,858,95.333,0.406,0.427,87,348,366,4,-1
10,53,530,5.3,0.343,0.811,2,182,430,91,-1
10,80,800,8,0.308,0.838,2.02,246,670,122,-1
12,8,96,0.667,0.302,1,2.9,29,96,10,-1
10,65,650,6.5,0.475,0.971,2.76,309,631,112,-1
9,85,765,9.444,0.395,0.846,2.32,302,647,130,-1
11,125,1375,11.364,0.432,0.804,3.03,594,1105,196,-1
9,47,423,5.222,0.371,0.825,2.75,157,349,57,-1
1,18,18,18,0.944,1,17,17,18,1,-1
7,31,217,4.429,0.267,0.714,2.15,58,155,27,-1
8,36,288,4.5,0.465,0.885,2.13,134,255,63,-1
9,22,198,2.444,0.318,0.909,2.42,63,180,26,-1
8,53,424,6.625,0.337,0.889,1.64,143,377,87,-1
9,10,90,1.111,0.144,0.522,6.5,13,47,2,1
12,90,1080,7.5,0.183,0.716,1.92,198,773,103,-1
12,26,312,2.167,0.224,0.907,1.63,70,283,43,-1
9,81,729,9,0.287,0.826,2.22,209,602,94,-1
8,75,600,9.375,0.373,0.955,1.95,224,573,115,-1
1,11,11,11,0.727,1,4,8,11,2,-1
8,8,64,1,0.25,0.672,1.6,16,43,10,-1
8,21,168,2.625,0.381,0.845,1.88,64,142,34,-1
9,45,405,5,0.447,0.896,3.23,181,363,56,-1
7,35,245,5,0.482,0.841,2.81,118,206,42,-1
7,31,217,4.429,0.221,0.853,1.78,48,185,27,-1
15,31,465,2.067,0.204,0.465,3.96,95,216,24,-1
13,33,429,2.538,0.245,0.534,3.89,105,229,27,-1
11,9,99,0.818,0.404,0.717,4.44,40,71,9,-1
10,8,80,0.8,0.525,0.875,7,42,70,6,-1
52,461,23972,8.865,0.192,0.248,11.52,4607,5938,400,1
10,67,670,6.7,0.291,0.649,2.17,195,435,90,-1
9,64,576,7.111,0.318,0.818,2.18,183,471,84,-1
9,53,477,5.889,0.317,0.805,1.66,151,384,91,-1
9,81,729,9,0.337,0.918,1.97,246,669,125,-1
12,72,864,6,0.281,0.807,2.15,243,697,113,-1
9,84,756,9.333,0.25,0.955,1.83,189,722,103,-1
9,27,243,3,0.346,0.975,1.87,84,237,45,-1
9,81,729,9,0.328,0.916,2.04,239,668,117,-1
11,8,88,0.727,0.261,1,2.09,23,88,11,-1
8,18,144,2.25,0.472,1,2.52,68,144,27,-1
7,6,42,0.857,0.5,0.548,21,21,23,1,-1
10,99,990,9.9,0.443,0.912,2.64,439,903,166,-1
9,43,387,4.778,0.47,0.948,3.31,182,367,55,-1
9,42,378,4.667,0.381,0.931,2.48,144,352,58,-1
1,37,37,37,0.811,1,6,30,37,5,-1
1,46,46,46,0.239,1,1.38,11,46,8,-1
9,122,1098,13.556,0.378,0.961,2.73,415,1055,152,-1
69,3,207,0.043,0.643,0.952,2.08,133,197,64,1
1,14,14,14,0.929,1,13,13,14,1,-1
1,17,17,17,0.765,1,6.5,13,17,2,-1
4,17,68,4.25,0.309,0.559,3.5,21,38,6,-1
5,23,115,4.6,0.226,1,1.63,26,115,16,-1
5,44,220,8.8,0.241,0.791,2.52,53,174,21,-1
3,56,168,18.667,0.065,0.5,1.38,11,84,8,-1
5,16,80,3.2,0.313,0.813,2.08,25,65,12,-1
11,67,737,6.091,0.269,0.689,2.96,198,508,67,-1
11,8,88,0.727,0.716,1,7.88,63,88,8,-1
10,97,970,9.7,0.423,0.832,2.48,410,807,165,-1
25,300,7500,12,0.065,0.071,40.33,484,531,12,-1
2,50,100,25,0.46,0.51,15.33,46,51,3,-1
9,24,216,2.667,0.356,0.907,2.2,77,196,35,-1
8,32,256,4,0.402,0.898,1.81,103,230,57,-1
9,95,855,10.556,0.284,0.849,1.91,243,726,127,-1
9,12,108,1.333,0.38,1,1.46,41,108,28,-1
10,29,290,2.9,0.221,0.572,3.56,64,166,18,-1
10,100,1000,10,0.444,0.924,2.64,444,924,168,-1
9,86,774,9.556,0.337,0.757,2.19,261,586,119,-1
11,116,1276,10.545,0.274,0.804,1.8,350,1026,194,-1
9,43,387,4.778,0.481,0.953,3.15,186,369,59,-1
10,44,440,4.4,0.441,0.92,2.94,194,405,66,-1
19,455,8645,23.947,0.081,0.095,33.48,703,821,21,-1
8,43,344,5.375,0.392,0.927,2.21,135,319,61,-1
7,35,245,5,0.494,0.902,2.57,121,221,47,-1
8,15,120,1.875,0.258,0.683,3.88,31,82,8,-1
8,14,112,1.75,0.277,0.643,2.82,31,72,11,-1
7,6,42,0.857,0.333,0.762,4.67,14,32,3,-1
11,9,99,0.818,0.465,0.687,5.75,46,68,8,-1
10,7,70,0.7,0.429,0.429,30,30,30,1,-1
8,21,168,2.625,0.548,1,3.54,92,168,26,-1
9,21,189,2.333,0.365,0.82,2.88,69,155,24,-1
9,11,99,1.222,0.343,1,1.42,34,99,24,-1
9,33,297,3.667,0.354,0.781,1.84,105,232,57,-1
8,11,88,1.375,0.443,1,1.63,39,88,24,-1
11,74,814,6.727,0.267,0.628,2.21,217,511,98,-1
8,53,424,6.625,0.33,0.894,1.63,140,379,86,-1
9,63,567,7,0.284,0.908,1.96,161,515,82,-1
11,26,286,2.364,0.283,0.888,2.19,81,254,37,-1
1,84,84,84,0.917,1,19.25,77,84,4,-1
8,8,64,1,0.234,0.672,1.5,15,43,10,-1
9,99,891,11,0.484,0.951,2.52,431,847,171,-1
38,70,2660,1.842,0.059,0.062,19.63,157,165,8,1
10,31,310,3.1,0.3,0.813,3.32,93,252,28,-1
7,49,343,7,0.297,0.641,2.08,102,220,49,-1
13,85,1105,6.538,0.327,0.633,2.76,361,700,131,-1
13,440,5720,33.846,0.255,0.696,2.18,1459,3983,669,-1
11,1,11,0.091,1,1,11,11,11,1,1
23,1,23,0.043,1,1,23,23,23,1,1
6,172,1032,28.667,0.294,0.907,1.73,303,936,175,-1
5,17,85,3.4,0.471,0.929,2.35,40,79,17,-1
10,33,330,3.3,0.394,0.645,3.25,130,213,40,-1
5,99,495,19.8,0.356,0.881,1.5,176,436,117,-1
14,410,5740,29.286,0.241,0.592,2.4,1382,3400,576,-1
10,86,860,8.6,0.423,0.914,2.44,364,786,149,-1
12,307,3684,25.583,0.29,0.771,2.41,1068,2842,444,-1
13,151,1963,11.615,0.302,0.726,2.59,593,1425,229,-1
8,46,368,5.75,0.266,0.886,1.85,98,326,53,-1
18,168,3024,9.333,0.187,0.73,2.34,564,2207,241,-1
6,51,306,8.5,0.294,0.775,1.48,90,237,61,-1
6,29,174,4.833,0.333,0.799,1.53,58,139,38,-1
8,40,320,5,0.481,0.988,2.61,154,316,59,-1
11,33,363,3,0.295,0.694,1.98,107,252,54,-1
12,84,1008,7,0.331,0.792,2.35,334,798,142,-1
5,39,195,7.8,0.41,0.867,1.67,80,169,48,-1
8,17,136,2.125,0.529,0.853,2.88,72,116,25,-1
8,190,1520,23.75,0.326,0.63,2.22,495,957,223,-1
6,50,300,8.333,0.397,0.713,2.38,119,214,50,-1
9,40,360,4.444,0.506,0.964,3.08,182,347,59,-1
13,83,1079,6.385,0.373,0.628,3.5,403,678,115,-1
14,234,3276,16.714,0.383,0.634,4.2,1256,2077,299,-1
26,412,10712,15.846,0.32,0.664,3,3424,7118,1142,-1
13,152,1976,11.692,0.312,0.714,2.8,617,1410,220,-1
13,147,1911,11.308,0.358,0.703,3.6,684,1343,190,-1
13,121,1573,9.308,0.376,0.69,3.72,591,1086,159,-1
12,128,1536,10.667,0.339,0.737,2.91,520,1132,179,-1
12,410,4920,34.167,0.333,0.661,2.69,1636,3254,608,-1
12,67,804,5.583,0.403,0.704,3.68,324,566,88,-1
10,119,1190,11.9,0.39,0.81,2.75,464,964,169,-1
31,71,2201,2.29,0.159,0.296,10.29,350,651,34,1
14,116,1624,8.286,0.27,0.649,2.12,439,1054,207,-1
11,337,3707,30.636,0.175,0.637,2.2,650,2361,296,-1
9,106,954,11.778,0.309,0.791,1.97,295,755,150,-1
12,498,5976,41.5,0.307,0.639,2.44,1833,3818,752,-1
13,58,754,4.462,0.336,0.599,3.2,253,452,79,-1
12,122,1464,10.167,0.26,0.881,2.3,381,1290,166,-1
13,498,6474,38.308,0.281,0.688,2.28,1820,4453,799,-1
6,184,1104,30.667,0.323,0.752,1.99,357,830,179,-1
8,70,560,8.75,0.298,0.914,1.76,167,512,95,-1
8,70,560,8.75,0.332,0.896,1.66,186,502,112,-1
11,34,374,3.091,0.364,0.642,2.78,136,240,49,-1
10,35,350,3.5,0.331,0.686,1.93,116,240,60,-1
9,60,540,6.667,0.413,0.822,2.75,223,444,81,-1
5,333,1665,66.6,0.374,0.413,36.65,623,688,17,-1
22,70,1540,3.182,0.525,0.838,11.54,808,1290,70,-1
11,30,330,2.727,0.379,0.739,3.05,125,244,41,-1
7,100,700,14.286,0.294,0.633,1.67,206,443,123,-1
11,101,1111,9.182,0.33,0.734,2.68,367,815,137,-1
8,185,1480,23.125,0.265,0.611,1.97,392,905,199,-1
10,121,1210,12.1,0.415,0.879,2.61,502,1063,192,-1
11,104,1144,9.455,0.367,0.747,2.56,420,854,164,-1
10,181,1810,18.1,0.491,0.866,3.25,888,1567,273,-1
10,413,4130,41.3,0.315,0.731,2.47,1302,3018,527,-1
12,105,1260,8.75,0.37,0.717,2.91,466,903,160,-1
10,33,330,3.3,0.282,0.839,1.82,93,277,51,-1
10,50,500,5,0.472,0.812,2.74,236,406,86,-1
19,45,855,2.368,0.243,0.582,3.01,208,498,69,-1
24,96,2304,4,0.208,0.504,3.18,480,1161,151,-1
18,64,1152,3.556,0.261,0.705,3.24,301,812,93,-1
9,21,189,2.333,0.302,0.614,1.9,57,116,30,-1
9,23,207,2.556,0.169,0.319,2.92,35,66,12,-1
10,272,2720,27.2,0.279,0.789,1.98,758,2147,382,-1
9,271,2439,30.111,0.292,0.727,1.9,712,1774,374,-1
9,271,2439,30.111,0.285,0.707,1.82,696,1724,382,-1
8,29,232,3.625,0.384,0.884,2.07,89,205,43,-1
8,240,1920,30,0.194,0.515,1.34,373,988,279,-1
7,213,1491,30.429,0.199,0.733,1.25,296,1093,237,-1
10,15,150,1.5,0.247,0.72,1.61,37,108,23,-1
8,28,224,3.5,0.299,0.969,1.6,67,217,42,-1
7,12,84,1.714,0.369,0.857,1.55,31,72,20,-1
8,54,432,6.75,0.245,0.745,1.29,106,322,82,-1
8,25,200,3.125,0.33,1,1.65,66,200,40,-1
10,272,2720,27.2,0.187,0.649,1.38,508,1765,368,-1
21,68,1428,3.238,0.052,0.109,5.69,74,156,13,1
8,1,8,0.125,0.875,1,7,7,8,1,1
10,272,2720,27.2,0.211,0.772,1.43,573,2101,401,-1
6,9,54,1.5,0.352,0.87,1.58,19,47,12,-1
8,25,200,3.125,0.28,0.825,1.6,56,165,35,-1
8,240,1920,30,0.193,0.635,1.4,370,1220,264,-1
10,261,2610,26.1,0.183,0.515,1.49,477,1343,321,-1
11,272,2992,24.727,0.171,0.61,1.47,511,1824,348,-1
8,108,864,13.5,0.235,0.618,1.41,203,534,144,-1
8,37,296,4.625,0.182,0.649,1.35,54,192,40,-1
7,23,161,3.286,0.373,0.851,1.71,60,137,35,-1
11,271,2981,24.636,0.162,0.542,1.36,483,1616,355,-1
7,38,266,5.429,0.327,0.951,1.38,87,253,63,-1
8,65,520,8.125,0.269,0.725,1.4,140,377,100,-1
9,258,2322,28.667,0.173,0.581,1.28,401,1350,313,-1
8,78,624,9.75,0.244,0.745,1.35,152,465,113,-1
8,46,368,5.75,0.285,0.791,1.42,105,291,74,-1
7,21,147,3,0.313,0.966,1.48,46,142,31,-1
7,29,203,4.143,0.281,0.842,1.46,57,171,39,-1
10,215,2150,21.5,0.133,0.464,1.2,287,997,239,-1
7,7,49,1,0.286,0.633,1.56,14,31,9,-1
5,8,40,1.6,0.425,1,1.89,17,40,9,-1
8,126,1008,15.75,0.188,0.685,1.27,189,690,149,-1
8,99,792,12.375,0.199,0.662,1.39,158,524,114,-1
7,128,896,18.286,0.203,0.663,1.33,182,594,137,-1
5,52,260,10.4,0.208,0.542,1.35,54,141,40,-1
5,13,65,2.6,0.308,0.831,1.82,20,54,11,-1
5,34,170,6.8,0.224,0.606,1.31,38,103,29,-1
7,32,224,4.571,0.339,0.786,1.46,76,176,52,-1
5,4,20,0.8,0.35,0.85,1.75,7,17,4,-1
4,18,72,4.5,0.333,0.667,1.71,24,48,14,-1
9,158,1422,17.556,0.217,0.535,1.45,308,761,212,-1
7,41,287,5.857,0.22,0.756,1.47,63,217,43,-1
6,7,42,1.167,0.405,0.833,1.89,17,35,9,-1
6,41,246,6.833,0.232,0.927,1.3,57,228,44,-1
6,40,240,6.667,0.221,0.983,1.26,53,236,42,-1
4,12,48,3,0.146,1,1,7,48,7,-1
7,41,287,5.857,0.213,0.861,1.33,61,247,46,-1
6,11,66,1.833,0.333,0.803,1.69,22,53,13,-1
6,41,246,6.833,0.224,0.85,1.2,55,209,46,-1
9,23,207,2.556,0.213,0.507,1.57,44,105,28,-1
8,17,136,2.125,0.265,0.566,1.71,36,77,21,-1
5,32,160,6.4,0.431,0.988,1.47,69,158,47,-1
7,41,287,5.857,0.226,0.784,1.48,65,225,44,-1
9,21,189,2.333,0.175,0.513,1.65,33,97,20,-1
9,17,153,1.889,0.183,0.529,1.75,28,81,16,-1
10,12,120,1.2,0.142,0.317,2.83,17,38,6,-1
7,16,112,2.286,0.25,0.527,2,28,59,14,-1
3,9,27,3,0.296,1,1.33,8,27,6,-1
10,58,580,5.8,0.081,0.224,1.62,47,130,29,-1
9,107,963,11.889,0.204,0.683,1.42,196,658,138,-1
9,18,162,2,0.278,0.716,1.67,45,116,27,-1
8,43,344,5.375,0.212,0.721,1.4,73,248,52,-1
7,6,42,0.857,0.476,0.881,1.82,20,37,11,-1
6,6,36,1,0.361,0.778,1.63,13,28,8,-1
5,16,80,3.2,0.425,1,1.36,34,80,25,-1
7,29,203,4.143,0.286,0.67,1.71,58,136,34,-1
9,8,72,0.889,0.264,1,1.27,19,72,15,-1
7,49,343,7,0.318,0.735,1.54,109,252,71,-1
5,3,15,0.6,0.6,0.867,4.5,9,13,2,-1
7,14,98,2,0.327,1,1.6,32,98,20,-1
7,9,63,1.286,0.349,0.905,2.2,22,57,10,-1
8,27,216,3.375,0.269,0.764,1.29,58,165,45,-1
7,4,28,0.571,0.321,1,3,9,28,3,-1
7,9,63,1.286,0.365,0.857,1.77,23,54,13,-1
9,220,1980,24.444,0.23,0.758,1.44,456,1501,316,-1
7,7,49,1,0.408,0.857,2.22,20,42,9,-1
7,27,189,3.857,0.28,0.947,1.33,53,179,40,-1
8,41,328,5.125,0.232,0.527,1.55,76,173,49,-1
9,5,45,0.556,0.244,0.867,2.2,11,39,5,-1
7,23,161,3.286,0.248,0.944,1.21,40,152,33,-1
9,56,504,6.222,0.196,0.617,1.24,99,311,80,-1
7,23,161,3.286,0.329,1,1.39,53,161,38,-1
7,15,105,2.143,0.314,1,1.57,33,105,21,-1
8,11,88,1.375,0.25,0.83,1.29,22,73,17,-1
7,29,203,4.143,0.36,0.936,1.4,73,190,52,-1
7,31,217,4.429,0.276,0.788,1.25,60,171,48,-1
8,27,216,3.375,0.236,0.685,1.31,51,148,39,-1
7,11,77,1.571,0.364,1,1.33,28,77,21,-1
7,14,98,2,0.337,0.98,1.83,33,96,18,-1
7,17,119,2.429,0.286,0.916,1.31,34,109,26,-1
9,41,369,4.556,0.244,0.661,1.32,90,244,68,-1
6,33,198,5.5,0.268,0.848,1.39,53,168,38,-1
7,30,210,4.286,0.305,0.871,1.64,64,183,39,-1
7,7,49,1,0.245,1,1.71,12,49,7,-1
6,26,156,4.333,0.34,0.974,1.33,53,152,40,-1
5,5,25,1,0.36,1,1.29,9,25,7,-1
7,46,322,6.571,0.304,0.745,1.53,98,240,64,-1
9,49,441,5.444,0.265,0.653,1.36,117,288,86,-1
