5,7,35,1.4,0.371,0.743,4.33,13,26,3,-1
5,6,30,1.2,0.333,0.333,10,10,10,1,-1
4,6,24,1.5,0.458,0.792,5.5,11,19,2,-1
5,4,20,0.8,0.5,0.8,10,10,16,1,-1
7,103,721,14.714,0.295,0.691,1.76,213,498,121,-1
11,8,88,0.727,0.602,1,5.89,53,88,9,-1
2,20,40,10,0.675,0.675,27,27,27,1,-1
2,101,202,50.5,0.54,0.743,10.9,109,150,10,-1
9,21,189,2.333,0.429,0.772,3,81,146,27,-1
2,18,36,9,0.667,0.694,24,24,25,1,-1
2,22,44,11,0.75,0.75,33,33,33,1,-1
2,18,36,9,0.806,0.833,29,29,30,1,-1
9,51,459,5.667,0.296,0.786,2.34,136,361,58,-1
9,80,720,8.889,0.333,0.878,2.02,240,632,119,-1
10,53,530,5.3,0.294,0.819,1.79,156,434,87,-1
12,56,672,4.667,0.256,0.827,2.02,172,556,85,-1
10,4,40,0.4,0.375,0.4,15,15,16,1,-1
9,76,684,8.444,0.307,0.882,1.84,210,603,114,-1
12,7,84,0.583,0.214,0.583,3.6,18,49,5,-1
1,10,10,10,1,1,10,10,10,1,-1
1,13,13,13,1,1,13,13,13,1,-1
8,3,24,0.375,0.417,0.417,10,10,10,1,-1
10,44,440,4.4,0.393,0.852,3.15,173,375,55,-1
8,48,384,6,0.302,0.914,1.76,116,351,66,-1
9,40,360,4.444,0.319,0.919,2.35,115,331,49,-1
3,132,396,44,0.505,0.558,20,200,221,10,-1
1,17,17,17,0.765,1,3.25,13,17,4,-1
2,19,38,9.5,0.237,1,1.8,9,38,5,-1
11,7,77,0.636,0.597,1,5.75,46,77,8,-1
11,9,99,0.818,0.475,0.636,15.67,47,63,3,-1
8,23,184,2.875,0.288,1,1.47,53,184,36,-1
9,66,594,7.333,0.323,0.805,2,192,478,96,-1
8,70,560,8.75,0.341,0.918,1.66,191,514,115,-1
11,84,924,7.636,0.262,0.82,1.69,242,758,143,-1
8,53,424,6.625,0.358,0.981,1.54,152,416,99,-1
7,14,98,2,0.184,0.612,18,18,60,1,-1
8,46,368,5.75,0.391,0.951,1.85,144,350,78,-1
9,99,891,11,0.464,0.942,2.52,413,839,164,-1
11,118,1298,10.727,0.26,0.817,2.01,338,1061,168,-1
5,2,10,0.4,0.8,0.8,8,8,8,1,1
9,22,198,2.444,0.298,0.965,2.11,59,191,28,-1
9,122,1098,13.556,0.339,0.947,2.57,372,1040,145,-1
6,46,276,7.667,0.217,0.804,2,60,222,30,-1
6,27,162,4.5,0.136,0.673,2,22,109,11,-1
3,31,93,10.333,0.226,0.774,2.1,21,72,10,-1
10,38,380,3.8,0.439,0.897,2.83,167,341,59,-1
9,36,324,4,0.549,0.914,3.3,178,296,54,-1
9,49,441,5.444,0.594,0.998,3.05,262,440,86,-1
10,64,640,6.4,0.295,0.808,2.25,189,517,84,-1
8,53,424,6.625,0.37,0.901,1.76,157,382,89,-1
8,75,600,9.375,0.415,0.91,2.37,249,546,105,-1
