6,7,42,1.167,0.429,0.881,3.6,18,37,5,-1
6,4,24,0.667,0.417,0.708,2.5,10,17,4,-1
11,35,385,3.182,0.382,0.657,6.13,147,253,24,-1
3,59,177,19.667,0.475,0.475,84,84,84,1,-1
9,50,450,5.556,0.496,0.958,2.69,223,431,83,-1
4,194,776,48.5,0.263,0.273,34,204,212,6,-1
2,18,36,9,0.806,0.833,29,29,30,1,-1
9,80,720,8.889,0.333,0.878,2.02,240,632,119,-1
8,95,760,11.875,0.303,0.937,1.77,230,712,130,-1
11,99,1089,9,0.23,0.601,2.14,250,654,117,-1
9,92,828,10.222,0.292,0.843,2.05,242,698,118,-1
12,56,672,4.667,0.256,0.827,2.02,172,556,85,-1
12,11,132,0.917,0.371,1,1.63,49,132,30,-1
12,14,168,1.167,0.357,0.958,2.31,60,161,26,-1
3,116,348,38.667,0.385,0.494,33.5,134,172,4,-1
2,20,40,10,0.775,0.85,31,31,34,1,-1
3,113,339,37.667,0.357,0.378,30.25,121,128,4,-1
9,37,333,4.111,0.526,0.898,3.18,175,299,55,-1
9,47,423,5.222,0.274,0.747,2.42,116,316,48,-1
9,123,1107,13.667,0.362,0.986,2.62,401,1091,153,-1
2,17,34,8.5,0.588,0.971,6.67,20,33,3,-1
1,27,27,27,0.593,1,4,16,27,4,-1
2,19,38,9.5,0.237,1,1.8,9,38,5,-1
9,55,495,6.111,0.299,1,1.92,148,495,77,-1
8,35,280,4.375,0.379,0.886,1.66,106,248,64,-1
9,80,720,8.889,0.293,0.868,1.85,211,625,114,-1
11,101,1111,9.182,0.239,0.818,1.61,265,909,165,-1
8,46,368,5.75,0.391,0.951,1.85,144,350,78,-1
11,42,462,3.818,0.335,0.829,2.25,155,383,69,-1
9,99,891,11,0.464,0.942,2.52,413,839,164,-1
8,31,248,3.875,0.327,0.79,1.84,81,196,44,-1
12,117,1404,9.75,0.22,0.673,1.68,309,945,184,-1
9,46,414,5.111,0.292,0.676,1.92,121,280,63,-1
8,40,320,5,0.403,0.991,2.53,129,317,51,-1
2,112,224,56,0.496,0.504,55.5,111,113,2,-1
10,130,1300,13,0.425,0.773,2.79,552,1005,198,-1
5,35,175,7,0.2,0.829,4.38,35,145,8,-1
11,8,88,0.727,0.375,0.602,4.13,33,53,8,-1
10,8,80,0.8,0.5,1,5,40,80,8,-1
2,157,314,78.5,0.506,0.551,26.5,159,173,6,-1
9,49,441,5.444,0.594,0.998,3.05,262,440,86,-1
1,13,13,13,0.692,1,4.5,9,13,2,-1
9,20,180,2.222,0.339,0.872,2.35,61,157,26,-1
12,73,876,6.083,0.257,0.591,2.14,225,518,105,-1
12,43,516,3.583,0.293,0.791,2.29,151,408,66,-1
10,65,650,6.5,0.445,0.911,2.58,289,592,112,-1
10,100,1000,10,0.449,0.874,2.82,449,874,159,-1
9,82,738,9.111,0.337,0.817,2.01,249,603,124,-1
12,116,1392,9.667,0.246,0.707,1.99,343,984,172,-1
9,44,396,4.889,0.465,0.944,3.35,184,374,55,-1
10,123,1230,12.3,0.362,0.888,2.99,445,1092,149,-1
93,4,372,0.043,0.419,0.565,2.89,156,210,54,1
42,7,294,0.167,0.282,0.432,2.18,83,127,38,1
1,61,61,61,1,1,61,61,61,1,-1
10,20,200,2,0.435,0.89,2.9,87,178,30,-1
9,97,873,10.778,0.466,0.973,2.42,407,849,168,-1
9,76,684,8.444,0.363,0.874,2.18,248,598,114,-1
9,33,297,3.667,0.259,0.774,1.67,77,230,46,-1
45,79,3555,1.756,0.087,0.195,4.81,308,693,64,1
7,9,63,1.286,0.333,0.492,21,21,31,1,-1
1,152,152,152,0.822,1,11.36,125,152,11,-1
1,51,51,51,0.471,1,2.4,24,51,10,-1
5,30,150,6,0.16,0.66,1.71,24,99,14,-1
7,27,189,3.857,0.238,0.741,2.81,45,140,16,-1
11,49,539,4.455,0.343,0.666,4.3,185,359,43,-1
11,67,737,6.091,0.331,0.844,2.28,244,622,107,-1
10,79,790,7.9,0.385,0.88,2.13,304,695,143,-1
9,82,738,9.111,0.389,0.92,2.33,287,679,123,-1
9,82,738,9.111,0.379,0.879,2.35,280,649,119,-1
10,34,340,3.4,0.356,0.803,1.83,121,273,66,-1
11,13,143,1.182,0.42,0.979,2.22,60,140,27,-1
1,75,75,75,0.92,1,11.5,69,75,6,-1
10,85,850,8.5,0.333,0.696,2.28,283,592,124,-1
9,44,396,4.889,0.467,0.944,3.14,185,374,59,-1
7,17,119,2.429,0.412,0.933,2.72,49,111,18,-1
7,16,112,2.286,0.42,0.768,2.14,47,86,22,-1
311,463,1.44e+05,1.489,0.088,0.16,3.93,12631,23092,3212,1
10,98,980,9.8,0.376,0.861,2.1,368,844,175,-1
10,84,840,8.4,0.356,0.849,2.47,299,713,121,-1
9,5,45,0.556,0.711,0.889,10.67,32,40,3,-1
12,146,1752,12.167,0.091,0.128,26.67,160,225,6,1
