6,7,42,1.167,0.429,0.881,3.6,18,37,5,-1
6,3,18,0.5,0.5,0.944,2.25,9,17,4,-1
5,6,30,1.2,0.333,0.333,10,10,10,1,-1
5,5,25,1,0.4,0.52,10,10,13,1,-1
6,7,42,1.167,0.405,0.952,4.25,17,40,4,-1
5,4,20,0.8,0.5,0.8,10,10,16,1,-1
7,103,721,14.714,0.295,0.691,1.76,213,498,121,-1
11,9,99,0.818,0.343,0.626,3.4,34,62,10,-1
10,38,380,3.8,0.426,0.947,3.12,162,360,52,-1
9,37,333,4.111,0.532,0.913,3.22,177,304,55,-1
2,18,36,9,0.667,0.694,24,24,25,1,-1
2,18,36,9,0.806,0.833,29,29,30,1,-1
9,22,198,2.444,0.288,0.818,2.48,57,162,23,-1
9,80,720,8.889,0.333,0.878,2.02,240,632,119,-1
9,92,828,10.222,0.292,0.843,2.05,242,698,118,-1
10,4,40,0.4,0.375,0.4,15,15,16,1,-1
12,14,168,1.167,0.357,0.958,2.31,60,161,26,-1
12,7,84,0.583,0.214,0.583,3.6,18,49,5,-1
12,44,528,3.667,0.294,0.742,2.31,155,392,67,-1
8,8,64,1,0.234,0.328,5,15,21,3,-1
10,100,1000,10,0.436,0.91,2.53,436,910,172,-1
9,85,765,9.444,0.302,0.812,1.82,231,621,127,-1
10,126,1260,12.6,0.425,0.862,2.68,536,1086,200,-1
9,123,1107,13.667,0.362,0.986,2.62,401,1091,153,-1
2,31,62,15.5,0.194,0.516,2,12,32,6,-1
2,11,22,5.5,0.409,0.955,9,9,21,1,-1
5,9,45,1.8,0.267,0.778,1.71,12,35,7,-1
11,9,99,0.818,0.485,0.727,6,48,72,8,-1
11,8,88,0.727,0.705,1,7.75,62,88,8,-1
11,8,88,0.727,0.443,0.466,39,39,41,1,-1
11,9,99,0.818,0.475,0.636,15.67,47,63,3,-1
11,8,88,0.727,0.511,0.852,9,45,75,5,-1
9,19,171,2.111,0.292,0.76,2.63,50,130,19,-1
9,66,594,7.333,0.323,0.805,2,192,478,96,-1
9,34,306,3.778,0.337,0.817,1.81,103,250,57,-1
8,80,640,10,0.298,0.883,1.72,191,565,111,-1
8,70,560,8.75,0.341,0.918,1.66,191,514,115,-1
12,40,480,3.333,0.271,0.733,1.97,130,352,66,-1
8,53,424,6.625,0.358,0.981,1.54,152,416,99,-1
8,26,208,3.25,0.375,0.947,1.77,78,197,44,-1
11,118,1298,10.727,0.26,0.817,2.01,338,1061,168,-1
10,2,20,0.2,0.55,0.6,11,11,12,1,-1
8,48,384,6,0.31,0.807,1.92,119,310,62,-1
8,45,360,5.625,0.469,0.956,2.91,169,344,58,-1
2,112,224,56,0.496,0.504,55.5,111,113,2,-1
1,75,75,75,0.813,1,5.55,61,75,11,-1
3,16,48,5.333,0.375,0.938,2.25,18,45,8,-1
7,122,854,17.429,0.281,0.626,1.73,240,535,139,-1
11,9,99,0.818,0.465,0.818,9.2,46,81,5,-1
10,21,210,2.1,0.324,0.6,3.4,68,126,20,-1
8,20,160,2.5,0.525,0.938,3.5,84,150,24,-1
1,13,13,13,0.692,1,4.5,9,13,2,-1
9,37,333,4.111,0.381,0.808,2.05,127,269,62,-1
