95,48,83,178,72,10,162,42,20,159,176,379,184,70,6,16,187,197,-1
90,43,66,157,65,9,137,48,18,146,162,281,164,67,3,3,193,202,-1
90,34,66,136,55,6,123,54,17,118,148,224,118,65,5,26,196,202,-1
88,46,74,171,68,6,152,43,19,148,180,349,192,71,5,11,189,195,1
89,36,51,109,52,6,118,57,17,129,137,206,125,80,2,14,181,185,-1
107,54,98,203,65,11,218,31,25,167,229,696,216,72,1,28,187,199,-1
93,35,66,154,59,6,142,46,18,128,162,304,120,64,5,13,197,202,-1
87,38,85,177,61,8,164,40,20,129,186,402,130,63,1,25,198,205,-1
90,48,86,306,126,49,153,44,19,156,272,346,200,118,0,15,185,194,-1
93,37,76,183,63,8,164,40,20,134,191,405,139,67,4,7,192,197,-1
93,46,82,145,58,11,159,43,20,160,180,371,189,77,2,4,183,194,-1
89,42,89,147,61,11,151,44,19,145,170,338,163,72,11,23,187,199,-1
101,53,103,203,63,9,195,34,22,162,210,571,210,68,5,5,191,198,-1
86,40,62,140,62,7,150,45,19,133,165,330,173,82,2,3,180,185,-1
94,36,68,127,54,7,127,52,18,132,155,242,116,66,1,2,195,196,-1
89,40,76,188,76,7,150,44,19,136,174,342,148,72,3,8,193,197,1
110,58,106,180,51,6,261,26,28,171,278,998,257,83,9,13,181,182,1
89,41,84,141,58,9,149,45,19,145,172,330,162,72,4,18,188,200,-1
104,55,107,222,68,11,218,31,24,173,232,703,229,71,3,10,188,199,-1
86,43,68,152,62,7,150,44,19,142,179,337,164,75,4,9,188,192,1
94,42,68,150,64,7,128,52,18,143,154,246,159,69,14,5,192,196,-1
92,38,60,130,62,5,114,58,17,132,135,194,137,72,14,5,190,194,-1
99,46,105,209,64,11,197,34,23,152,212,575,159,65,0,33,194,205,-1
94,48,83,162,64,10,156,43,19,153,177,357,187,74,4,14,185,196,-1
85,43,64,128,56,8,150,46,19,144,168,324,173,82,9,14,180,184,1
90,48,78,142,59,11,160,43,20,160,173,370,185,76,10,11,183,192,-1
85,41,66,155,65,22,149,45,19,139,173,330,155,75,6,16,184,191,1
100,48,95,209,68,7,199,32,23,150,216,605,200,73,7,11,192,194,1
102,54,100,163,53,10,213,31,24,173,219,669,201,76,12,27,187,195,-1
86,48,75,136,58,10,161,43,20,163,170,371,185,75,3,1,183,192,-1
91,42,80,162,66,8,148,44,19,145,171,331,147,70,3,5,189,199,-1
106,49,107,194,57,11,214,31,24,161,224,670,172,67,0,39,192,206,-1
80,43,68,120,54,8,150,45,19,145,171,329,176,85,4,8,179,183,1
106,49,106,211,64,9,208,32,24,158,224,645,184,68,1,24,190,202,-1
91,45,75,154,57,6,150,44,19,146,170,335,180,66,16,2,193,198,-1
98,54,104,186,59,10,213,32,24,172,223,665,217,73,1,26,186,195,-1
96,49,98,187,59,6,213,31,24,152,228,680,210,77,8,28,188,189,1
89,44,70,137,58,6,136,49,18,146,168,273,166,78,10,3,186,187,-1
100,41,75,205,71,5,176,36,21,138,204,479,151,72,7,19,197,197,1
92,37,86,167,60,7,158,42,20,131,181,373,144,68,9,21,190,196,-1
89,40,58,137,58,7,122,54,17,140,146,225,150,63,7,4,199,206,-1
87,47,81,149,62,9,147,45,19,152,171,325,181,72,0,6,188,198,-1
94,39,89,194,62,9,172,38,21,135,191,444,121,63,4,23,201,209,-1
90,41,71,169,68,7,150,44,19,138,175,336,157,71,3,18,192,197,1
83,44,68,144,61,8,147,45,19,143,170,325,180,74,1,1,185,191,1
86,41,64,148,61,5,150,45,19,138,165,333,173,80,5,8,182,185,-1
85,35,47,110,55,3,117,57,17,122,136,203,139,89,5,9,180,184,-1
93,42,64,158,68,9,134,49,18,142,163,268,170,71,7,13,192,201,-1
100,55,101,189,57,10,222,30,25,177,225,731,211,71,7,17,188,197,-1
