7.8,0.58,0.02,2,0.073,9,18,0.9968,3.36,0.57,9.5,-1
7.4,0.59,0.08,4.4,0.086,6,29,0.9974,3.38,0.5,9,1
6.9,0.4,0.14,2.4,0.085,21,40,0.9968,3.43,0.63,9.7,-1
7.9,0.43,0.21,1.6,0.106,10,37,0.9966,3.17,0.91,9.5,-1
6.9,0.605,0.12,10.7,0.073,40,83,0.9993,3.45,0.52,9.4,-1
7.8,0.645,0,5.5,0.086,5,18,0.9986,3.4,0.55,9.6,-1
7.8,0.6,0.14,2.4,0.086,3,15,0.9975,3.42,0.6,10.8,-1
8.8,0.61,0.3,2.8,0.088,17,46,0.9976,3.26,0.51,9.3,1
8.7,0.29,0.52,1.6,0.113,12,37,0.9969,3.25,0.58,9.5,-1
9.3,0.32,0.57,2,0.074,27,65,0.9969,3.28,0.79,10.7,-1
8,0.705,0.05,1.9,0.074,8,19,0.9962,3.34,0.95,10.5,-1
8.8,0.41,0.64,2.2,0.093,9,42,0.9986,3.54,0.66,10.5,-1
6.8,0.785,0,2.4,0.104,14,30,0.9966,3.52,0.55,10.7,-1
7.8,0.43,0.7,1.9,0.464,22,67,0.9974,3.13,1.28,9.4,-1
7.3,0.67,0.26,1.8,0.401,16,51,0.9969,3.16,1.14,9.4,-1
9.3,0.39,0.44,2.1,0.107,34,125,0.9978,3.14,1.22,9.5,-1
6.8,0.775,0,3,0.102,8,23,0.9965,3.45,0.56,10.7,-1
7,0.5,0.25,2,0.07,3,22,0.9963,3.25,0.63,9.2,-1
8.1,0.575,0.22,2.1,0.077,12,65,0.9967,3.29,0.51,9.2,-1
7.2,0.49,0.24,2.2,0.07,5,36,0.996,3.33,0.48,9.4,-1
6.2,0.63,0.31,1.7,0.088,15,64,0.9969,3.46,0.79,9.3,-1
8,0.33,0.53,2.5,0.091,18,80,0.9976,3.37,0.8,9.6,-1
8.1,0.785,0.52,2,0.122,37,153,0.9969,3.21,0.69,9.3,-1
7.8,0.56,0.19,1.8,0.104,12,47,0.9964,3.19,0.93,9.5,-1
10.1,0.31,0.44,2.3,0.08,22,46,0.9988,3.32,0.67,9.7,-1
8.8,0.55,0.04,2.2,0.119,14,56,0.9962,3.21,0.6,10.9,-1
8,0.59,0.16,1.8,0.065,3,16,0.9962,3.42,0.92,10.5,-1
7.9,1.04,0.05,2.2,0.084,13,29,0.9959,3.22,0.55,9.9,-1
7.8,0.56,0.19,2,0.081,17,108,0.9962,3.32,0.54,9.5,-1
8.3,0.715,0.15,1.8,0.089,10,52,0.9968,3.23,0.77,9.5,-1
8.1,0.67,0.55,1.8,0.117,32,141,0.9968,3.17,0.62,9.4,-1
7.5,0.705,0.24,1.8,0.36,15,63,0.9964,3,1.59,9.5,-1
7.3,0.38,0.21,2,0.08,7,35,0.9961,3.33,0.47,9.5,-1
7,0.805,0,2.5,0.068,7,20,0.9969,3.48,0.56,9.6,-1
8.8,0.61,0.14,2.4,0.067,10,42,0.9969,3.19,0.59,9.5,-1
6.7,0.62,0.21,1.9,0.079,8,62,0.997,3.52,0.58,9.3,-1
8.9,0.31,0.57,2,0.111,26,85,0.9971,3.26,0.53,9.7,-1
7.9,0.5,0.33,2,0.084,15,143,0.9968,3.2,0.55,9.5,-1
7.9,0.49,0.32,1.9,0.082,17,144,0.9968,3.2,0.55,9.5,-1
8.2,0.5,0.35,2.9,0.077,21,127,0.9976,3.23,0.62,9.4,-1
7,0.42,0.35,1.6,0.088,16,39,0.9961,3.34,0.55,9.2,-1
7,0.43,0.36,1.6,0.089,14,37,0.99615,3.34,0.56,9.2,-1
12.8,0.3,0.74,2.6,0.095,9,28,0.9994,3.2,0.77,10.8,-1
7.8,0.57,0.31,1.8,0.069,26,120,0.99625,3.29,0.53,9.3,-1
7,0.49,0.49,5.6,0.06,26,121,0.9974,3.34,0.76,10.5,-1
8.1,0.725,0.22,2.2,0.072,11,41,0.9967,3.36,0.55,9.1,-1
7.5,0.49,0.19,1.9,0.076,10,44,0.9957,3.39,0.54,9.7,-1
8.6,0.645,0.25,2,0.083,8,28,0.99815,3.28,0.6,10,-1
8.4,0.635,0.36,2,0.089,15,55,0.99745,3.31,0.57,10.4,1
7.7,0.43,0.25,2.6,0.073,29,63,0.99615,3.37,0.58,10.5,-1
7.2,0.63,0,1.9,0.097,14,38,0.99675,3.37,0.58,9,-1
7.7,0.53,0.06,1.7,0.074,9,39,0.99615,3.35,0.48,9.8,-1
10.8,0.32,0.44,1.6,0.063,16,37,0.9985,3.22,0.78,10,-1
8.1,0.87,0,3.3,0.096,26,61,1.0003,3.6,0.72,9.8,1
6.9,0.54,0.04,3,0.077,7,27,0.9987,3.69,0.91,9.4,-1
11.5,0.18,0.51,4,0.104,4,23,0.9996,3.28,0.97,10.1,-1
8.4,0.715,0.2,2.4,0.076,10,38,0.99735,3.31,0.64,9.4,-1
7.5,0.65,0.18,7,0.088,27,94,0.99915,3.38,0.77,9.4,-1
10.3,0.32,0.45,6.4,0.073,5,13,0.9976,3.23,0.82,12.6,-1
7.5,0.53,0.06,2.6,0.086,20,44,0.9965,3.38,0.59,10.7,-1
8.4,0.65,0.6,2.1,0.112,12,90,0.9973,3.2,0.52,9.2,-1
8.6,0.47,0.3,3,0.076,30,135,0.9976,3.3,0.53,9.4,-1
9.6,0.77,0.12,2.9,0.082,30,74,0.99865,3.3,0.64,10.4,-1
9.8,0.66,0.39,3.2,0.083,21,59,0.9989,3.37,0.71,11.5,-1
10.9,0.39,0.47,1.8,0.118,6,14,0.9982,3.3,0.75,9.8,-1
6.6,0.815,0.02,2.7,0.072,17,34,0.9955,3.58,0.89,12.3,-1
10.7,0.67,0.22,2.7,0.107,17,34,1.0004,3.28,0.98,9.9,-1
13.5,0.53,0.79,4.8,0.12,23,77,1.0018,3.18,0.77,13,-1
6.7,0.75,0.01,2.4,0.078,17,32,0.9955,3.55,0.61,12.8,-1
10.5,0.42,0.66,2.95,0.116,12,29,0.997,3.24,0.75,11.7,-1
11.9,0.43,0.66,3.1,0.109,10,23,1,3.15,0.85,10.4,-1
12.6,0.38,0.66,2.6,0.088,10,41,1.001,3.17,0.68,9.8,-1
10,0.42,0.5,3.4,0.107,7,21,0.9979,3.26,0.93,11.8,-1
7.9,0.24,0.4,1.6,0.056,11,25,0.9967,3.32,0.87,8.7,-1
9.4,0.27,0.53,2.4,0.074,6,18,0.9962,3.2,1.13,12,-1
8.3,0.26,0.42,2,0.08,11,27,0.9974,3.21,0.8,9.4,-1
8.3,0.66,0.15,1.9,0.079,17,42,0.9972,3.31,0.54,9.6,-1
5.6,0.85,0.05,1.4,0.045,12,88,0.9924,3.56,0.82,12.9,-1
12.7,0.6,0.65,2.3,0.063,6,25,0.9997,3.03,0.57,9.9,-1
6.6,0.735,0.02,7.9,0.122,68,124,0.9994,3.47,0.53,9.9,-1
11.4,0.6,0.49,2.7,0.085,10,41,0.9994,3.15,0.63,10.5,-1
10.4,0.34,0.58,3.7,0.174,6,16,0.997,3.19,0.7,11.3,-1
9.9,0.4,0.53,6.7,0.097,6,19,0.9986,3.27,0.82,11.7,-1
10.5,0.24,0.47,2.1,0.066,6,24,0.9978,3.15,0.9,11,-1
6.6,0.84,0.03,2.3,0.059,32,48,0.9952,3.52,0.56,12.3,-1
10.5,0.24,0.47,2.1,0.066,6,24,0.9978,3.15,0.9,11,-1
12.3,0.39,0.63,2.3,0.091,6,18,1.0004,3.16,0.49,9.5,-1
9.3,0.48,0.29,2.1,0.127,6,16,0.9968,3.22,0.72,11.2,-1
8.4,0.37,0.53,1.8,0.413,9,26,0.9979,3.06,1.06,9.1,-1
6.8,0.56,0.03,1.7,0.084,18,35,0.9968,3.44,0.63,10,-1
7,0.23,0.4,1.6,0.063,21,67,0.9952,3.5,0.63,11.1,-1
8.9,0.59,0.39,2.3,0.095,5,22,0.9986,3.37,0.58,10.3,-1
11.5,0.315,0.54,2.1,0.084,5,15,0.9987,2.98,0.7,9.2,-1
9.9,0.35,0.55,2.1,0.062,5,14,0.9971,3.26,0.79,10.6,-1
10.5,0.28,0.51,1.7,0.08,10,24,0.9982,3.2,0.89,9.4,-1
9.6,0.68,0.24,2.2,0.087,5,28,0.9988,3.14,0.6,10.2,-1
9.4,0.685,0.11,2.7,0.077,6,31,0.9984,3.19,0.7,10.1,-1
9.3,0.39,0.4,2.6,0.073,10,26,0.9984,3.34,0.75,10.2,-1
6.5,0.39,0.23,8.3,0.051,28,91,0.9952,3.44,0.55,12.1,-1
10.7,0.35,0.53,2.6,0.07,5,16,0.9972,3.15,0.65,11,-1
8.7,0.69,0.31,3,0.086,23,81,1.0002,3.48,0.74,11.6,-1
10.7,0.4,0.48,2.1,0.125,15,49,0.998,3.03,0.81,9.7,-1
10.9,0.21,0.49,2.8,0.088,11,32,0.9972,3.22,0.68,11.7,-1
7.6,0.41,0.49,2,0.088,16,43,0.998,3.48,0.64,9.1,-1
9.2,0.43,0.49,2.4,0.086,23,116,0.9976,3.23,0.64,9.5,-1
7.3,0.365,0.49,2.5,0.088,39,106,0.9966,3.36,0.78,11,-1
7,0.38,0.49,2.5,0.097,33,85,0.9962,3.39,0.77,11.4,-1
9.9,0.63,0.24,2.4,0.077,6,33,0.9974,3.09,0.57,9.4,-1
9.2,0.59,0.24,3.3,0.101,20,47,0.9988,3.26,0.67,9.6,-1
9.5,0.46,0.49,6.3,0.064,5,17,0.9988,3.21,0.73,11,-1
7.5,0.55,0.24,2,0.078,10,28,0.9983,3.45,0.78,9.5,-1
10.6,0.31,0.49,2.5,0.067,6,21,0.9987,3.26,0.86,10.7,-1
9.4,0.43,0.24,2.8,0.092,14,45,0.998,3.19,0.73,10,-1
9.8,0.5,0.49,2.6,0.25,5,20,0.999,3.31,0.79,10.7,-1
10.5,0.59,0.49,2.1,0.07,14,47,0.9991,3.3,0.56,9.6,1
10.6,0.34,0.49,3.2,0.078,20,78,0.9992,3.19,0.7,10,-1
9.9,0.5,0.24,2.3,0.103,6,14,0.9978,3.34,0.52,10,1
7.3,0.73,0.24,1.9,0.108,18,102,0.9967,3.26,0.59,9.3,-1
5,0.42,0.24,2,0.06,19,50,0.9917,3.72,0.74,14,-1
9,0.45,0.49,2.6,0.084,21,75,0.9987,3.35,0.57,9.7,-1
8.9,0.595,0.41,7.9,0.086,30,109,0.9998,3.27,0.57,9.3,-1
11.9,0.58,0.58,1.9,0.071,5,18,0.998,3.09,0.63,10,-1
12.7,0.59,0.45,2.3,0.082,11,22,1,3,0.7,9.3,-1
13.2,0.46,0.52,2.2,0.071,12,35,1.0006,3.1,0.56,9,-1
8.3,0.58,0.13,2.9,0.096,14,63,0.9984,3.17,0.62,9.1,-1
8.3,0.6,0.13,2.6,0.085,6,24,0.9984,3.31,0.59,9.2,-1
9.4,0.41,0.48,4.6,0.072,10,20,0.9973,3.34,0.79,12.2,-1
8.8,0.24,0.54,2.5,0.083,25,57,0.9983,3.39,0.54,9.2,-1
11.4,0.46,0.5,2.7,0.122,4,17,1.0006,3.13,0.7,10.2,-1
6.8,0.69,0,5.6,0.124,21,58,0.9997,3.46,0.72,10.2,-1
7.6,0.685,0.23,2.3,0.111,20,84,0.9964,3.21,0.61,9.3,-1
8.7,0.54,0.26,2.5,0.097,7,31,0.9976,3.27,0.6,9.3,-1
10.4,0.28,0.54,2.7,0.105,5,19,0.9988,3.25,0.63,9.5,-1
7.2,0.52,0.07,1.4,0.074,5,20,0.9973,3.32,0.81,9.6,-1
11.3,0.34,0.45,2,0.082,6,15,0.9988,2.94,0.66,9.2,-1
10,0.73,0.43,2.3,0.059,15,31,0.9966,3.15,0.57,11,-1
10.8,0.4,0.41,2.2,0.084,7,17,0.9984,3.08,0.67,9.3,-1
8.6,0.8,0.11,2.3,0.084,12,31,0.9979,3.4,0.48,9.9,-1
8.5,0.46,0.31,2.25,0.078,32,58,0.998,3.33,0.54,9.8,-1
7.1,0.65,0.18,1.8,0.07,13,40,0.997,3.44,0.6,9.1,-1
9.2,0.92,0.24,2.6,0.087,12,93,0.9998,3.48,0.54,9.8,-1
5.1,0.47,0.02,1.3,0.034,18,44,0.9921,3.9,0.62,12.8,-1
9.4,0.615,0.28,3.2,0.087,18,72,1.0001,3.31,0.53,9.7,-1
11.8,0.38,0.55,2.1,0.071,5,19,0.9986,3.11,0.62,10.8,-1
10.6,1.02,0.43,2.9,0.076,26,88,0.9984,3.08,0.57,10.1,-1
8.4,1.035,0.15,6,0.073,11,54,0.999,3.37,0.49,9.9,-1
7.5,1.115,0.1,3.1,0.086,5,12,0.9958,3.54,0.6,11.2,1
9,0.66,0.17,3,0.077,5,13,0.9976,3.29,0.55,10.4,-1
7.7,0.56,0.2,2,0.075,9,39,0.9987,3.48,0.62,9.3,-1
11.6,0.41,0.58,2.8,0.096,25,101,1.0002,3.13,0.53,10,-1
7.2,0.5,0.18,2.1,0.071,12,31,0.99761,3.52,0.72,9.6,-1
8.3,0.65,0.1,2.9,0.089,17,40,0.99803,3.29,0.55,9.5,-1
7.8,0.48,0.68,1.7,0.415,14,32,0.99656,3.09,1.06,9.1,-1
7.8,0.91,0.07,1.9,0.058,22,47,0.99525,3.51,0.43,10.7,-1
9.1,0.68,0.11,2.8,0.093,11,44,0.99888,3.31,0.55,9.5,-1
9.4,0.685,0.26,2.4,0.082,23,143,0.9978,3.28,0.55,9.4,-1
7.2,1,0,3,0.102,7,16,0.99586,3.43,0.46,10,-1
6.9,0.635,0.17,2.4,0.241,6,18,0.9961,3.4,0.59,10.3,-1
7.1,0.52,0.03,2.6,0.076,21,92,0.99745,3.5,0.6,9.8,-1
7.1,0.59,0.01,2.5,0.077,20,85,0.99746,3.55,0.59,9.8,-1
8.7,0.46,0.31,2.5,0.126,24,64,0.99746,3.1,0.74,9.6,-1
9.4,0.5,0.34,3.6,0.082,5,14,0.9987,3.29,0.52,10.7,-1
7.7,0.56,0.08,2.5,0.114,14,46,0.9971,3.24,0.66,9.6,-1
6.9,0.39,0.24,2.1,0.102,4,7,0.99462,3.44,0.58,11.4,1
10.8,0.45,0.33,2.5,0.099,20,38,0.99818,3.24,0.71,10.8,-1
9.8,0.51,0.19,3.2,0.081,8,30,0.9984,3.23,0.58,10.5,-1
7.1,0.48,0.28,2.8,0.068,6,16,0.99682,3.24,0.53,10.3,-1
5.9,0.61,0.08,2.1,0.071,16,24,0.99376,3.56,0.77,11.1,-1
10.4,0.44,0.42,1.5,0.145,34,48,0.99832,3.38,0.86,9.9,-1
6.7,0.28,0.28,2.4,0.012,36,100,0.99064,3.26,0.39,11.7,-1
9.9,0.25,0.46,1.7,0.062,26,42,0.9959,3.18,0.83,10.6,-1
6.4,0.64,0.21,1.8,0.081,14,31,0.99689,3.59,0.66,9.8,-1
6.4,0.63,0.21,1.6,0.08,12,32,0.99689,3.58,0.66,9.8,-1
9.3,0.43,0.44,1.9,0.085,9,22,0.99708,3.28,0.55,9.5,-1
8,0.42,0.32,2.5,0.08,26,122,0.99801,3.22,1.07,9.7,-1
7.6,0.735,0.02,2.5,0.071,10,14,0.99538,3.51,0.71,11.7,-1
8.2,0.26,0.34,2.5,0.073,16,47,0.99594,3.4,0.78,11.3,-1
7.2,0.635,0.07,2.6,0.077,16,86,0.99748,3.51,0.54,9.7,-1
