7.8,0.88,0,2.6,0.098,25,67,0.9968,3.2,0.68,9.8,-1
7.8,0.76,0.04,2.3,0.092,15,54,0.997,3.26,0.65,9.8,-1
7.3,0.65,0,1.2,0.065,15,21,0.9946,3.39,0.47,10,-1
7.9,0.43,0.21,1.6,0.106,10,37,0.9966,3.17,0.91,9.5,-1
6.9,0.4,0.14,2.4,0.085,21,40,0.9968,3.43,0.63,9.7,-1
8.8,0.61,0.3,2.8,0.088,17,46,0.9976,3.26,0.51,9.3,1
6.4,0.4,0.23,1.6,0.066,5,12,0.9958,3.34,0.56,9.2,-1
5.6,0.31,0.37,1.4,0.074,12,96,0.9954,3.32,0.58,9.2,-1
6.6,0.52,0.04,2.2,0.069,8,15,0.9956,3.4,0.63,9.4,-1
7.5,0.63,0.12,5.1,0.111,50,110,0.9983,3.26,0.77,9.4,-1
7.2,0.725,0.05,4.65,0.086,4,11,0.9962,3.41,0.39,10.9,-1
7.5,0.52,0.11,1.5,0.079,11,39,0.9968,3.42,0.58,9.6,-1
6.6,0.705,0.07,1.6,0.076,6,15,0.9962,3.44,0.58,10.7,-1
7.7,0.63,0.08,1.9,0.076,15,27,0.9967,3.32,0.54,9.5,-1
8.8,0.41,0.64,2.2,0.093,9,42,0.9986,3.54,0.66,10.5,-1
7.4,0.5,0.47,2,0.086,21,73,0.997,3.36,0.57,9.1,-1
6.3,0.3,0.48,1.8,0.069,18,61,0.9959,3.44,0.78,10.3,-1
7.7,0.49,0.26,1.9,0.062,9,31,0.9966,3.39,0.64,9.6,-1
5,1.02,0.04,1.4,0.045,41,85,0.9938,3.75,0.48,10.5,1
6.8,0.775,0,3,0.102,8,23,0.9965,3.45,0.56,10.7,-1
7.2,0.49,0.24,2.2,0.07,5,36,0.996,3.33,0.48,9.4,-1
6.2,0.63,0.31,1.7,0.088,15,64,0.9969,3.46,0.79,9.3,-1
8.4,0.6,0.1,2.2,0.085,14,111,0.9964,3.15,0.66,9.8,-1
9.4,0.4,0.31,2.2,0.09,13,62,0.9966,3.07,0.63,10.5,-1
7.3,0.695,0,2.5,0.075,3,13,0.998,3.49,0.52,9.2,-1
8,0.745,0.56,2,0.118,30,134,0.9968,3.24,0.66,9.4,-1
5.6,0.5,0.09,2.3,0.049,17,99,0.9937,3.63,0.63,13,-1
7.5,0.6,0.03,1.8,0.095,25,99,0.995,3.35,0.54,10.1,-1
7.4,0.6,0.26,7.3,0.07,36,121,0.9982,3.37,0.49,9.4,-1
7.3,0.59,0.26,7.2,0.07,35,121,0.9981,3.37,0.49,9.4,-1
7.3,0.55,0.03,1.6,0.072,17,42,0.9956,3.37,0.48,9,1
7.5,0.705,0.24,1.8,0.36,15,63,0.9964,3,1.59,9.5,-1
7.3,0.38,0.21,2,0.08,7,35,0.9961,3.33,0.47,9.5,-1
7.3,0.38,0.21,2,0.08,7,35,0.9961,3.33,0.47,9.5,-1
7.5,0.52,0.42,2.3,0.087,8,38,0.9972,3.58,0.61,10.5,-1
8.8,0.61,0.14,2.4,0.067,10,42,0.9969,3.19,0.59,9.5,-1
6.8,0.61,0.2,1.8,0.077,11,65,0.9971,3.54,0.58,9.3,-1
8.9,0.31,0.57,2,0.111,26,85,0.9971,3.26,0.53,9.7,-1
7.8,0.44,0.28,2.7,0.1,18,95,0.9966,3.22,0.67,9.4,-1
11,0.3,0.58,2.1,0.054,7,19,0.998,3.31,0.88,10.5,-1
11.6,0.44,0.64,2.1,0.059,5,15,0.998,3.21,0.67,10.2,-1
8.1,0.725,0.22,2.2,0.072,11,41,0.9967,3.36,0.55,9.1,-1
7.5,0.49,0.19,1.9,0.076,10,44,0.9957,3.39,0.54,9.7,-1
