8.9,0.62,0.18,3.8,0.176,52,145,0.9986,3.16,0.88,9.2,-1
8.5,0.49,0.11,2.3,0.084,9,67,0.9968,3.17,0.53,9.4,-1
7.6,0.41,0.24,1.8,0.08,4,11,0.9962,3.28,0.59,9.5,-1
6.9,0.605,0.12,10.7,0.073,40,83,0.9993,3.45,0.52,9.4,-1
7.8,0.6,0.14,2.4,0.086,3,15,0.9975,3.42,0.6,10.8,-1
7.3,0.45,0.36,5.9,0.074,12,87,0.9978,3.33,0.83,10.5,-1
7.3,0.45,0.36,5.9,0.074,12,87,0.9978,3.33,0.83,10.5,-1
8.1,0.66,0.22,2.2,0.069,9,23,0.9968,3.3,1.2,10.3,-1
8.8,0.41,0.64,2.2,0.093,9,42,0.9986,3.54,0.66,10.5,-1
6.3,0.3,0.48,1.8,0.069,18,61,0.9959,3.44,0.78,10.3,-1
8.6,0.49,0.28,1.9,0.11,20,136,0.9972,2.93,1.95,9.9,-1
9.3,0.39,0.44,2.1,0.107,34,125,0.9978,3.14,1.22,9.5,-1
8.6,0.49,0.28,1.9,0.11,20,136,0.9972,2.93,1.95,9.9,-1
8.6,0.49,0.29,2,0.11,19,133,0.9972,2.93,1.98,9.8,-1
7.6,0.9,0.06,2.5,0.079,5,10,0.9967,3.39,0.56,9.8,-1
6.2,0.63,0.31,1.7,0.088,15,64,0.9969,3.46,0.79,9.3,-1
7.8,0.56,0.12,2,0.082,7,28,0.997,3.37,0.5,9.4,-1
7,0.69,0.08,1.8,0.097,22,89,0.9959,3.34,0.54,9.2,-1
7.3,1.07,0.09,1.7,0.178,10,89,0.9962,3.3,0.57,9,-1
7.8,0.56,0.19,2.1,0.081,15,105,0.9962,3.33,0.54,9.5,-1
6.3,0.39,0.08,1.7,0.066,3,20,0.9954,3.34,0.58,9.4,-1
7.5,0.6,0.03,1.8,0.095,25,99,0.995,3.35,0.54,10.1,-1
7.1,0.43,0.42,5.5,0.071,28,128,0.9973,3.42,0.71,10.5,-1
7.6,0.95,0.03,2,0.09,7,20,0.9959,3.2,0.56,9.6,-1
7.4,0.6,0.26,7.3,0.07,36,121,0.9982,3.37,0.49,9.4,-1
7.3,0.59,0.26,7.2,0.07,35,121,0.9981,3.37,0.49,9.4,-1
6.8,0.63,0.07,2.1,0.089,11,44,0.9953,3.47,0.55,10.4,-1
7.9,0.885,0.03,1.8,0.058,4,8,0.9972,3.36,0.33,9.1,1
7.5,0.52,0.42,2.3,0.087,8,38,0.9972,3.58,0.61,10.5,-1
6.7,0.62,0.21,1.9,0.079,8,62,0.997,3.52,0.58,9.3,-1
8.9,0.31,0.57,2,0.111,26,85,0.9971,3.26,0.53,9.7,-1
7.9,0.49,0.32,1.9,0.082,17,144,0.9968,3.2,0.55,9.5,-1
12.8,0.3,0.74,2.6,0.095,9,28,0.9994,3.2,0.77,10.8,-1
12.8,0.3,0.74,2.6,0.095,9,28,0.9994,3.2,0.77,10.8,-1
7.8,0.44,0.28,2.7,0.1,18,95,0.9966,3.22,0.67,9.4,-1
11,0.3,0.58,2.1,0.054,7,19,0.998,3.31,0.88,10.5,-1
8,0.725,0.24,2.8,0.083,10,62,0.99685,3.35,0.56,10,-1
8.7,0.625,0.16,2,0.101,13,49,0.9962,3.14,0.57,11,-1
7.5,0.49,0.19,1.9,0.076,10,44,0.9957,3.39,0.54,9.7,-1
12,0.38,0.56,2.1,0.093,6,24,0.99925,3.14,0.71,10.9,-1
15,0.21,0.44,2.2,0.075,10,24,1.0001,3.07,0.84,9.2,-1
7.1,0.6,0,1.8,0.074,16,34,0.9972,3.47,0.7,9.9,-1
7.7,0.41,0.76,1.8,0.611,8,45,0.9968,3.06,1.26,9.4,-1
7,0.975,0.04,2,0.087,12,67,0.99565,3.35,0.6,9.4,1
11.8,0.26,0.52,1.8,0.071,6,10,0.9968,3.2,0.72,10.2,-1
7.9,0.35,0.46,3.6,0.078,15,37,0.9973,3.35,0.86,12.8,-1
11.5,0.18,0.51,4,0.104,4,23,0.9996,3.28,0.97,10.1,-1
8.4,0.715,0.2,2.4,0.076,10,38,0.99735,3.31,0.64,9.4,-1
7.5,0.65,0.18,7,0.088,27,94,0.99915,3.38,0.77,9.4,-1
7.9,0.545,0.06,4,0.087,27,61,0.9965,3.36,0.67,10.7,-1
10.3,0.32,0.45,6.4,0.073,5,13,0.9976,3.23,0.82,12.6,-1
11.4,0.26,0.44,3.6,0.071,6,19,0.9986,3.12,0.82,9.3,-1
7.5,0.4,0.12,3,0.092,29,53,0.9967,3.37,0.7,10.3,-1
10.3,0.41,0.42,2.4,0.213,6,14,0.9994,3.19,0.62,9.5,-1
7.9,0.53,0.24,2,0.072,15,105,0.996,3.27,0.54,9.4,-1
9.6,0.77,0.12,2.9,0.082,30,74,0.99865,3.3,0.64,10.4,-1
9.8,0.66,0.39,3.2,0.083,21,59,0.9989,3.37,0.71,11.5,-1
7.8,0.62,0.05,2.3,0.079,6,18,0.99735,3.29,0.63,9.3,-1
10.3,0.59,0.42,2.8,0.09,35,73,0.999,3.28,0.7,9.5,-1
10,0.49,0.2,11,0.071,13,50,1.0015,3.16,0.69,9.2,-1
8,0.58,0.28,3.2,0.066,21,114,0.9973,3.22,0.54,9.4,-1
7.9,0.65,0.01,2.5,0.078,17,38,0.9963,3.34,0.74,11.7,-1
11.9,0.695,0.53,3.4,0.128,7,21,0.9992,3.17,0.84,12.2,-1
11.9,0.57,0.5,2.6,0.082,6,32,1.0006,3.12,0.78,10.7,-1
7,0.685,0,1.9,0.067,40,63,0.9979,3.6,0.81,9.9,-1
7.7,0.665,0,2.4,0.09,8,19,0.9974,3.27,0.73,9.3,-1
11.9,0.43,0.66,3.1,0.109,10,23,1,3.15,0.85,10.4,-1
11.9,0.58,0.66,2.5,0.072,6,37,0.9992,3.05,0.56,10,-1
9.4,0.27,0.53,2.4,0.074,6,18,0.9962,3.2,1.13,12,-1
11.5,0.45,0.5,3,0.078,19,47,1.0003,3.26,1.11,11,-1
13.7,0.415,0.68,2.9,0.085,17,43,1.0014,3.06,0.8,10,-1
8.3,0.66,0.15,1.9,0.079,17,42,0.9972,3.31,0.54,9.6,-1
7.8,0.46,0.26,1.9,0.088,23,53,0.9981,3.43,0.74,9.2,-1
11.5,0.59,0.59,2.6,0.087,13,49,0.9988,3.18,0.65,11,-1
12,0.39,0.66,3,0.093,12,30,0.9996,3.18,0.63,10.8,-1
9.5,0.78,0.22,1.9,0.077,6,32,0.9988,3.26,0.56,10.6,-1
12.3,0.39,0.63,2.3,0.091,6,18,1.0004,3.16,0.49,9.5,-1
12.3,0.39,0.63,2.3,0.091,6,18,1.0004,3.16,0.49,9.5,-1
11.1,0.45,0.73,3.2,0.066,6,22,0.9986,3.17,0.66,11.2,-1
12.6,0.31,0.72,2.2,0.072,6,29,0.9987,2.88,0.82,9.8,-1
11.9,0.39,0.69,2.8,0.095,17,35,0.9994,3.1,0.61,10.8,-1
10.4,0.33,0.63,2.8,0.084,5,22,0.9998,3.26,0.74,11.2,-1
9.2,0.63,0.21,2.7,0.097,29,65,0.9988,3.28,0.58,9.6,-1
9.2,0.43,0.52,2.3,0.083,14,23,0.9976,3.35,0.61,11.3,-1
11,0.26,0.68,2.55,0.085,10,25,0.997,3.18,0.61,11.8,-1
9.6,0.68,0.24,2.2,0.087,5,28,0.9988,3.14,0.6,10.2,-1
10.6,0.28,0.39,15.5,0.069,6,23,1.0026,3.12,0.66,9.2,-1
10.6,0.36,0.59,2.2,0.152,6,18,0.9986,3.04,1.05,9.4,-1
10.6,0.44,0.68,4.1,0.114,6,24,0.997,3.06,0.66,13.4,-1
9.3,0.775,0.27,2.8,0.078,24,56,0.9984,3.31,0.67,10.6,-1
9.2,0.41,0.5,2.5,0.055,12,25,0.9952,3.34,0.79,13.3,-1
10.4,0.24,0.46,1.8,0.075,6,21,0.9976,3.25,1.02,10.8,-1
11.2,0.67,0.55,2.3,0.084,6,13,1,3.17,0.71,9.5,-1
8.5,0.655,0.49,6.1,0.122,34,151,1.001,3.31,1.14,9.3,-1
12.5,0.6,0.49,4.3,0.1,5,14,1.001,3.25,0.74,11.9,-1
7.6,0.41,0.49,2,0.088,16,43,0.998,3.48,0.64,9.1,-1
8.2,0.39,0.49,2.3,0.099,47,133,0.9979,3.38,0.99,9.8,-1
9.3,0.4,0.49,2.5,0.085,38,142,0.9978,3.22,0.55,9.4,-1
9.2,0.43,0.49,2.4,0.086,23,116,0.9976,3.23,0.64,9.5,-1
10.4,0.64,0.24,2.8,0.105,29,53,0.9998,3.24,0.67,9.9,-1
9.9,0.63,0.24,2.4,0.077,6,33,0.9974,3.09,0.57,9.4,-1
8.1,0.825,0.24,2.1,0.084,5,13,0.9972,3.37,0.77,10.7,-1
11.2,0.5,0.74,5.15,0.1,5,17,0.9996,3.22,0.62,11.2,-1
9.2,0.59,0.24,3.3,0.101,20,47,0.9988,3.26,0.67,9.6,-1
9.5,0.46,0.49,6.3,0.064,5,17,0.9988,3.21,0.73,11,-1
11.2,0.66,0.24,2.5,0.085,16,53,0.9993,3.06,0.72,11,-1
