7.4,0.7,0,1.9,0.076,11,34,0.9978,3.51,0.56,9.4,-1
6.7,0.58,0.08,1.8,0.097,15,65,0.9959,3.28,0.54,9.2,-1
8.1,0.56,0.28,1.7,0.368,16,56,0.9968,3.11,1.28,9.3,-1
7.9,0.32,0.51,1.8,0.341,17,56,0.9969,3.04,1.08,9.2,-1
5.2,0.32,0.25,1.8,0.103,13,50,0.9957,3.38,0.55,9.2,-1
8.1,0.66,0.22,2.2,0.069,9,23,0.9968,3.3,1.2,10.3,-1
6.4,0.4,0.23,1.6,0.066,5,12,0.9958,3.34,0.56,9.2,-1
10.2,0.42,0.57,3.4,0.07,4,10,0.9971,3.04,0.63,9.6,-1
8.3,0.675,0.26,2.1,0.084,11,43,0.9976,3.31,0.53,9.2,1
9.7,0.32,0.54,2.5,0.094,28,83,0.9984,3.28,0.82,9.6,-1
8.8,0.41,0.64,2.2,0.093,9,42,0.9986,3.54,0.66,10.5,-1
8.3,0.625,0.2,1.5,0.08,27,119,0.9972,3.16,1.12,9.1,1
8.6,0.49,0.29,2,0.11,19,133,0.9972,2.93,1.98,9.8,-1
5,1.02,0.04,1.4,0.045,41,85,0.9938,3.75,0.48,10.5,1
7.6,0.9,0.06,2.5,0.079,5,10,0.9967,3.39,0.56,9.8,-1
8.1,0.545,0.18,1.9,0.08,13,35,0.9972,3.3,0.59,9,-1
8.3,0.61,0.3,2.1,0.084,11,50,0.9972,3.4,0.61,10.2,-1
8.8,0.55,0.04,2.2,0.119,14,56,0.9962,3.21,0.6,10.9,-1
9,0.62,0.04,1.9,0.146,27,90,0.9984,3.16,0.7,9.4,-1
8.2,1.33,0,1.7,0.081,3,12,0.9964,3.53,0.49,10.9,-1
6.1,0.38,0.15,1.8,0.072,6,19,0.9955,3.42,0.57,9.4,-1
8.4,0.745,0.11,1.9,0.09,16,63,0.9965,3.19,0.82,9.6,-1
6.9,0.49,0.1,2.3,0.074,12,30,0.9959,3.42,0.58,10.2,-1
7.1,0.43,0.42,5.5,0.07,29,129,0.9973,3.42,0.72,10.5,-1
7.1,0.43,0.42,5.5,0.071,28,128,0.9973,3.42,0.71,10.5,-1
7.4,0.6,0.26,7.3,0.07,36,121,0.9982,3.37,0.49,9.4,-1
7.8,0.63,0.48,1.7,0.1,14,96,0.9961,3.19,0.62,9.5,-1
6.8,0.63,0.07,2.1,0.089,11,44,0.9953,3.47,0.55,10.4,-1
7.9,0.885,0.03,1.8,0.058,4,8,0.9972,3.36,0.33,9.1,1
8.8,0.61,0.14,2.4,0.067,10,42,0.9969,3.19,0.59,9.5,-1
7.2,0.73,0.02,2.5,0.076,16,42,0.9972,3.44,0.52,9.3,-1
6.8,0.63,0.12,3.8,0.099,16,126,0.9969,3.28,0.61,9.5,-1
7.6,0.55,0.21,2.2,0.071,7,28,0.9964,3.28,0.55,9.7,-1
7.8,0.59,0.33,2,0.074,24,120,0.9968,3.25,0.54,9.4,-1
6.8,0.61,0.04,1.5,0.057,5,10,0.99525,3.42,0.6,9.5,-1
9,0.82,0.14,2.6,0.089,9,23,0.9984,3.39,0.63,9.8,-1
6.9,0.52,0.25,2.6,0.081,10,37,0.99685,3.46,0.5,11,-1
8.2,1,0.09,2.3,0.065,7,37,0.99685,3.32,0.55,9,-1
8.9,0.635,0.37,1.7,0.263,5,62,0.9971,3,1.09,9.3,-1
7.3,0.66,0,2,0.084,6,23,0.9983,3.61,0.96,9.9,-1
8.2,0.6,0.17,2.3,0.072,11,73,0.9963,3.2,0.45,9.3,-1
7.3,0.66,0,2,0.084,6,23,0.9983,3.61,0.96,9.9,-1
7.1,0.6,0,1.8,0.074,16,34,0.9972,3.47,0.7,9.9,-1
8,0.52,0.03,1.7,0.07,10,35,0.99575,3.34,0.57,10,-1
11.8,0.26,0.52,1.8,0.071,6,10,0.9968,3.2,0.72,10.2,-1
13.3,0.34,0.52,3.2,0.094,17,53,1.0014,3.05,0.81,9.5,-1
10.3,0.53,0.48,2.5,0.063,6,25,0.9998,3.12,0.59,9.3,-1
10.3,0.59,0.42,2.8,0.09,35,73,0.999,3.28,0.7,9.5,-1
10,0.49,0.2,11,0.071,13,50,1.0015,3.16,0.69,9.2,-1
