7.8,0.58,0.02,2,0.073,9,18,0.9968,3.36,0.57,9.5,-1
7.8,0.61,0.29,1.6,0.114,9,29,0.9974,3.26,1.56,9.1,-1
7.4,0.59,0.08,4.4,0.086,6,29,0.9974,3.38,0.5,9,1
7.6,0.41,0.24,1.8,0.08,4,11,0.9962,3.28,0.59,9.5,-1
7.9,0.43,0.21,1.6,0.106,10,37,0.9966,3.17,0.91,9.5,-1
7.8,0.645,0,5.5,0.086,5,18,0.9986,3.4,0.55,9.6,-1
7.7,0.935,0.43,2.2,0.114,22,114,0.997,3.25,0.73,9.2,-1
8.8,0.66,0.26,1.7,0.074,4,23,0.9971,3.15,0.74,9.2,-1
6.6,0.5,0.04,2.1,0.068,6,14,0.9955,3.39,0.64,9.4,-1
10.2,0.42,0.57,3.4,0.07,4,10,0.9971,3.04,0.63,9.6,-1
7.8,0.59,0.18,2.3,0.076,17,54,0.9975,3.43,0.59,10,-1
7.3,0.39,0.31,2.4,0.074,9,46,0.9962,3.41,0.54,9.4,-1
8,0.705,0.05,1.9,0.074,8,19,0.9962,3.34,0.95,10.5,-1
8.3,0.675,0.26,2.1,0.084,11,43,0.9976,3.31,0.53,9.2,1
8.8,0.41,0.64,2.2,0.093,9,42,0.9986,3.54,0.66,10.5,-1
6.8,0.785,0,2.4,0.104,14,30,0.9966,3.52,0.55,10.7,-1
6.7,0.75,0.12,2,0.086,12,80,0.9958,3.38,0.52,10.1,-1
8.6,0.49,0.28,1.9,0.11,20,136,0.9972,2.93,1.95,9.9,-1
7,0.5,0.25,2,0.07,3,22,0.9963,3.25,0.63,9.2,-1
7.8,0.56,0.19,1.8,0.104,12,47,0.9964,3.19,0.93,9.5,-1
7.8,0.56,0.12,2,0.082,7,28,0.997,3.37,0.5,9.4,-1
7,0.69,0.08,1.8,0.097,22,89,0.9959,3.34,0.54,9.2,-1
8.1,1.33,0,1.8,0.082,3,12,0.9964,3.54,0.48,10.9,-1
8,0.59,0.16,1.8,0.065,3,16,0.9962,3.42,0.92,10.5,-1
7.2,0.415,0.36,2,0.081,13,45,0.9972,3.48,0.64,9.2,-1
7.8,0.56,0.19,2.1,0.081,15,105,0.9962,3.33,0.54,9.5,-1
8.4,0.745,0.11,1.9,0.09,16,63,0.9965,3.19,0.82,9.6,-1
8.3,0.715,0.15,1.8,0.089,10,52,0.9968,3.23,0.77,9.5,-1
6.3,0.39,0.08,1.7,0.066,3,20,0.9954,3.34,0.58,9.4,-1
5.8,0.68,0.02,1.8,0.087,21,94,0.9944,3.54,0.52,10,-1
7.6,0.49,0.26,1.6,0.236,10,88,0.9968,3.11,0.8,9.3,-1
8.2,0.4,0.44,2.8,0.089,11,43,0.9975,3.53,0.61,10.5,-1
7.3,0.33,0.47,2.1,0.077,5,11,0.9958,3.33,0.53,10.3,-1
7.1,0.43,0.42,5.5,0.07,29,129,0.9973,3.42,0.72,10.5,-1
7.1,0.43,0.42,5.5,0.07,29,129,0.9973,3.42,0.72,10.5,-1
7.1,0.43,0.42,5.5,0.071,28,128,0.9973,3.42,0.71,10.5,-1
6.8,0.6,0.18,1.9,0.079,18,86,0.9968,3.59,0.57,9.3,-1
7.6,0.95,0.03,2,0.09,7,20,0.9959,3.2,0.56,9.6,-1
7.6,0.68,0.02,1.3,0.072,9,20,0.9965,3.17,1.08,9.2,1
7.2,0.73,0.02,2.5,0.076,16,42,0.9972,3.44,0.52,9.3,-1
7.6,0.55,0.21,2.2,0.071,7,28,0.9964,3.28,0.55,9.7,-1
7.8,0.59,0.33,2,0.074,24,120,0.9968,3.25,0.54,9.4,-1
5.4,0.835,0.08,1.2,0.046,13,93,0.9924,3.57,0.85,13,-1
9.6,0.32,0.47,1.4,0.056,9,24,0.99695,3.22,0.82,10.3,-1
6.8,0.5,0.11,1.5,0.075,16,49,0.99545,3.36,0.79,9.5,-1
7,0.43,0.36,1.6,0.089,14,37,0.99615,3.34,0.56,9.2,-1
7.8,0.57,0.31,1.8,0.069,26,120,0.99625,3.29,0.53,9.3,-1
8.2,0.57,0.26,2.2,0.06,28,65,0.9959,3.3,0.43,10.1,-1
7.8,0.34,0.37,2,0.082,24,58,0.9964,3.34,0.59,9.4,-1
6.8,0.61,0.04,1.5,0.057,5,10,0.99525,3.42,0.6,9.5,-1
9,0.82,0.14,2.6,0.089,9,23,0.9984,3.39,0.63,9.8,-1
7.7,0.43,0.25,2.6,0.073,29,63,0.99615,3.37,0.58,10.5,-1
5.2,0.48,0.04,1.6,0.054,19,106,0.9927,3.54,0.62,12.2,-1
6.9,0.52,0.25,2.6,0.081,10,37,0.99685,3.46,0.5,11,-1
8.2,0.6,0.17,2.3,0.072,11,73,0.9963,3.2,0.45,9.3,-1
7.3,0.66,0,2,0.084,6,23,0.9983,3.61,0.96,9.9,-1
7.7,0.775,0.42,1.9,0.092,8,86,0.9959,3.23,0.59,9.5,-1
9.4,0.34,0.37,2.2,0.075,5,13,0.998,3.22,0.62,9.2,-1
6.6,0.695,0,2.1,0.075,12,56,0.9968,3.49,0.67,9.2,-1
7.7,0.41,0.76,1.8,0.611,8,45,0.9968,3.06,1.26,9.4,-1
10,0.31,0.47,2.6,0.085,14,33,0.99965,3.36,0.8,10.5,-1
7.9,0.35,0.46,3.6,0.078,15,37,0.9973,3.35,0.86,12.8,-1
10.9,0.37,0.58,4,0.071,17,65,0.99935,3.22,0.78,10.1,-1
7.5,0.65,0.18,7,0.088,27,94,0.99915,3.38,0.77,9.4,-1
9.9,0.59,0.07,3.4,0.102,32,71,1.0002,3.31,0.71,9.8,-1
12,0.45,0.55,2,0.073,25,49,0.9997,3.1,0.76,10.3,-1
8.7,0.52,0.09,2.5,0.091,20,49,0.9976,3.34,0.86,10.6,-1
6.9,0.36,0.25,2.4,0.098,5,16,0.9964,3.41,0.6,10.1,-1
10.8,0.5,0.46,2.5,0.073,5,27,1.0001,3.05,0.64,9.5,-1
7.5,0.53,0.06,2.6,0.086,20,44,0.9965,3.38,0.59,10.7,-1
10.3,0.53,0.48,2.5,0.063,6,25,0.9998,3.12,0.59,9.3,-1
8.6,0.47,0.3,3,0.076,30,135,0.9976,3.3,0.53,9.4,-1
9.6,0.56,0.23,3.4,0.102,37,92,0.9996,3.3,0.65,10.1,-1
