7.4,0.7,0,1.9,0.076,11,34,0.9978,3.51,0.56,9.4,-1
7.5,0.5,0.36,6.1,0.071,17,102,0.9978,3.35,0.8,10.5,-1
6.7,0.58,0.08,1.8,0.097,15,65,0.9959,3.28,0.54,9.2,-1
8.9,0.22,0.48,1.8,0.077,29,60,0.9968,3.39,0.53,9.4,-1
6.3,0.39,0.16,1.4,0.08,11,23,0.9955,3.34,0.56,9.3,-1
7.1,0.71,0,1.9,0.08,14,35,0.9972,3.47,0.55,9.4,-1
6.9,0.605,0.12,10.7,0.073,40,83,0.9993,3.45,0.52,9.4,-1
7.8,0.6,0.14,2.4,0.086,3,15,0.9975,3.42,0.6,10.8,-1
7.3,0.45,0.36,5.9,0.074,12,87,0.9978,3.33,0.83,10.5,-1
7.5,0.49,0.2,2.6,0.332,8,14,0.9968,3.21,0.9,10.5,-1
8.7,0.29,0.52,1.6,0.113,12,37,0.9969,3.25,0.58,9.5,-1
7.6,0.51,0.15,2.8,0.11,33,73,0.9955,3.17,0.63,10.2,-1
7.7,0.69,0.22,1.9,0.084,18,94,0.9961,3.31,0.48,9.5,-1
9.3,0.39,0.44,2.1,0.107,34,125,0.9978,3.14,1.22,9.5,-1
7,0.62,0.08,1.8,0.076,8,24,0.9978,3.48,0.53,9,-1
8.6,0.49,0.29,2,0.11,19,133,0.9972,2.93,1.98,9.8,-1
7.8,0.5,0.3,1.9,0.075,8,22,0.9959,3.31,0.56,10.4,-1
8.1,0.575,0.22,2.1,0.077,12,65,0.9967,3.29,0.51,9.2,-1
8.1,0.785,0.52,2,0.122,37,153,0.9969,3.21,0.69,9.3,-1
7.8,0.5,0.17,1.6,0.082,21,102,0.996,3.39,0.48,9.5,-1
9,0.62,0.04,1.9,0.146,27,90,0.9984,3.16,0.7,9.4,-1
6.1,0.38,0.15,1.8,0.072,6,19,0.9955,3.42,0.57,9.4,-1
8.3,0.715,0.15,1.8,0.089,10,52,0.9968,3.23,0.77,9.5,-1
9.2,0.52,1,3.4,0.61,32,69,0.9996,2.74,2,9.4,1
7.5,0.6,0.03,1.8,0.095,25,99,0.995,3.35,0.54,10.1,-1
7.1,0.43,0.42,5.5,0.071,28,128,0.9973,3.42,0.71,10.5,-1
7.8,0.53,0.04,1.7,0.076,17,31,0.9964,3.33,0.56,10,-1
8,0.42,0.17,2,0.073,6,18,0.9972,3.29,0.61,9.2,-1
7.4,0.62,0.05,1.9,0.068,24,42,0.9961,3.42,0.57,11.5,-1
7.4,0.39,0.48,2,0.082,14,67,0.9972,3.34,0.55,9.2,-1
7.9,0.49,0.32,1.9,0.082,17,144,0.9968,3.2,0.55,9.5,-1
8.2,0.5,0.35,2.9,0.077,21,127,0.9976,3.23,0.62,9.4,-1
6.4,0.37,0.25,1.9,0.074,21,49,0.9974,3.57,0.62,9.8,-1
7.6,0.55,0.21,2.2,0.071,7,28,0.9964,3.28,0.55,9.7,-1
6.9,1.09,0.06,2.1,0.061,12,31,0.9948,3.51,0.43,11.4,1
9.7,0.53,0.6,2,0.039,5,19,0.99585,3.3,0.86,12.4,-1
7.4,0.53,0.26,2,0.101,16,72,0.9957,3.15,0.57,9.4,-1
7.7,0.43,0.25,2.6,0.073,29,63,0.99615,3.37,0.58,10.5,-1
8,0.38,0.06,1.8,0.078,12,49,0.99625,3.37,0.52,9.9,-1
8.5,0.37,0.2,2.8,0.09,18,58,0.998,3.34,0.7,9.6,-1
8.2,1,0.09,2.3,0.065,7,37,0.99685,3.32,0.55,9,-1
12,0.38,0.56,2.1,0.093,6,24,0.99925,3.14,0.71,10.9,-1
15,0.21,0.44,2.2,0.075,10,24,1.0001,3.07,0.84,9.2,-1
7.7,0.53,0.06,1.7,0.074,9,39,0.99615,3.35,0.48,9.8,-1
10.8,0.32,0.44,1.6,0.063,16,37,0.9985,3.22,0.78,10,-1
7.9,0.37,0.23,1.8,0.077,23,49,0.9963,3.28,0.67,9.3,-1
11.5,0.18,0.51,4,0.104,4,23,0.9996,3.28,0.97,10.1,-1
11.5,0.18,0.51,4,0.104,4,23,0.9996,3.28,0.97,10.1,-1
