7.4,0.66,0,1.8,0.075,13,40,0.9978,3.51,0.56,9.4,-1
7.9,0.6,0.06,1.6,0.069,15,59,0.9964,3.3,0.46,9.4,-1
5.6,0.615,0,1.6,0.089,16,59,0.9943,3.58,0.52,9.9,-1
7.6,0.39,0.31,2.3,0.082,23,71,0.9982,3.52,0.65,9.7,-1
7.9,0.43,0.21,1.6,0.106,10,37,0.9966,3.17,0.91,9.5,-1
8.7,0.29,0.52,1.6,0.113,12,37,0.9969,3.25,0.58,9.5,-1
6.4,0.4,0.23,1.6,0.066,5,12,0.9958,3.34,0.56,9.2,-1
7.5,0.63,0.12,5.1,0.111,50,110,0.9983,3.26,0.77,9.4,-1
7.7,0.69,0.49,1.8,0.115,20,112,0.9968,3.21,0.71,9.3,-1
7.5,0.52,0.16,1.9,0.085,12,35,0.9968,3.38,0.62,9.5,-1
7,0.735,0.05,2,0.081,13,54,0.9966,3.39,0.57,9.8,-1
7.2,0.725,0.05,4.65,0.086,4,11,0.9962,3.41,0.39,10.9,-1
7.2,0.725,0.05,4.65,0.086,4,11,0.9962,3.41,0.39,10.9,-1
7.5,0.52,0.11,1.5,0.079,11,39,0.9968,3.42,0.58,9.6,-1
8,0.705,0.05,1.9,0.074,8,19,0.9962,3.34,0.95,10.5,-1
6.7,0.75,0.12,2,0.086,12,80,0.9958,3.38,0.52,10.1,-1
8.1,0.575,0.22,2.1,0.077,12,65,0.9967,3.29,0.51,9.2,-1
8.1,0.785,0.52,2,0.122,37,153,0.9969,3.21,0.69,9.3,-1
7.8,0.56,0.19,1.8,0.104,12,47,0.9964,3.19,0.93,9.5,-1
8.4,0.62,0.09,2.2,0.084,11,108,0.9964,3.15,0.66,9.8,-1
10.1,0.31,0.44,2.3,0.08,22,46,0.9988,3.32,0.67,9.7,-1
7.8,0.56,0.19,1.8,0.104,12,47,0.9964,3.19,0.93,9.5,-1
8.3,0.54,0.28,1.9,0.077,11,40,0.9978,3.39,0.61,10,-1
7.8,0.5,0.17,1.6,0.082,21,102,0.996,3.39,0.48,9.5,-1
9,0.62,0.04,1.9,0.146,27,90,0.9984,3.16,0.7,9.4,-1
8,0.59,0.16,1.8,0.065,3,16,0.9962,3.42,0.92,10.5,-1
5.6,0.5,0.09,2.3,0.049,17,99,0.9937,3.63,0.63,13,-1
8.4,0.745,0.11,1.9,0.09,16,63,0.9965,3.19,0.82,9.6,-1
7.2,0.415,0.36,2,0.081,13,45,0.9972,3.48,0.64,9.2,-1
8.4,0.745,0.11,1.9,0.09,16,63,0.9965,3.19,0.82,9.6,-1
8.1,0.67,0.55,1.8,0.117,32,141,0.9968,3.17,0.62,9.4,-1
7.6,0.49,0.26,1.6,0.236,10,88,0.9968,3.11,0.8,9.3,-1
7.5,0.6,0.03,1.8,0.095,25,99,0.995,3.35,0.54,10.1,-1
7.1,0.68,0,2.2,0.073,12,22,0.9969,3.48,0.5,9.3,-1
6.9,0.5,0.04,1.5,0.085,19,49,0.9958,3.35,0.78,9.5,-1
7.3,0.38,0.21,2,0.08,7,35,0.9961,3.33,0.47,9.5,-1
8.8,0.61,0.14,2.4,0.067,10,42,0.9969,3.19,0.59,9.5,-1
7.4,0.39,0.48,2,0.082,14,67,0.9972,3.34,0.55,9.2,-1
7.7,0.705,0.1,2.6,0.084,9,26,0.9976,3.39,0.49,9.7,-1
7.9,0.5,0.33,2,0.084,15,143,0.9968,3.2,0.55,9.5,-1
8.2,0.5,0.35,2.9,0.077,21,127,0.9976,3.23,0.62,9.4,-1
6.8,0.63,0.12,3.8,0.099,16,126,0.9969,3.28,0.61,9.5,-1
7.6,0.55,0.21,2.2,0.071,7,28,0.9964,3.28,0.55,9.7,-1
7.8,0.735,0.08,2.4,0.092,10,41,0.9974,3.24,0.71,9.8,-1
8.1,0.725,0.22,2.2,0.072,11,41,0.9967,3.36,0.55,9.1,-1
6.8,0.61,0.04,1.5,0.057,5,10,0.99525,3.42,0.6,9.5,-1
8.6,0.645,0.25,2,0.083,8,28,0.99815,3.28,0.6,10,-1
