104,50,106,209,66,10,207,32,23,158,223,635,220,73,14,9,188,196,-1
107,57,106,172,50,6,255,26,28,169,280,957,264,85,5,9,181,183,-1
93,44,98,197,62,11,183,36,22,146,202,505,152,64,4,14,195,204,-1
94,49,79,203,71,5,174,37,21,154,196,465,206,71,6,2,197,199,-1
87,38,85,177,61,8,164,40,20,129,186,402,130,63,1,25,198,205,1
82,44,72,118,52,7,152,44,19,147,174,340,177,82,2,2,180,185,-1
85,42,66,122,54,6,148,46,19,141,172,317,174,88,6,14,180,182,-1
101,42,62,175,67,6,149,43,19,139,169,341,165,65,7,11,202,209,-1
89,47,84,133,55,11,157,44,20,160,169,354,176,74,5,9,182,192,-1
83,42,66,156,67,7,150,45,19,144,174,333,159,78,4,2,182,188,-1
92,39,91,191,62,8,176,37,21,137,196,466,151,67,3,23,192,200,1
86,40,62,140,62,7,150,45,19,133,165,330,173,82,2,3,180,185,-1
89,44,68,113,50,7,150,45,19,147,171,328,189,88,6,5,179,182,-1
94,36,68,127,54,7,127,52,18,132,155,242,116,66,1,2,195,196,-1
79,40,80,133,55,7,147,47,19,135,172,311,144,76,8,30,181,193,1
86,37,60,115,54,5,119,56,17,132,141,209,129,72,2,8,186,190,-1
94,48,87,162,64,10,157,43,20,161,179,363,186,75,4,15,184,195,-1
89,42,80,151,62,6,144,46,19,139,166,308,170,74,17,13,185,189,-1
94,42,68,150,64,7,128,52,18,143,154,246,159,69,14,5,192,196,-1
94,48,83,162,64,10,156,43,19,153,177,357,187,74,4,14,185,196,-1
100,45,100,209,65,8,201,32,23,147,231,611,189,72,5,5,189,195,1
92,40,82,163,63,9,146,45,19,140,165,319,137,64,9,0,199,206,-1
90,46,80,143,62,11,159,43,20,156,169,366,186,74,17,7,185,193,-1
100,48,95,209,68,7,199,32,23,150,216,605,200,73,7,11,192,194,-1
102,54,100,163,53,10,213,31,24,173,219,669,201,76,12,27,187,195,1
87,42,64,150,64,10,133,50,18,142,157,264,159,67,7,1,193,201,-1
90,37,80,171,58,9,157,42,20,132,172,373,115,60,3,18,201,209,-1
100,46,85,164,64,11,163,42,20,163,176,387,170,71,18,0,189,196,-1
90,43,72,172,59,8,154,42,19,144,174,360,158,61,15,9,203,209,-1
104,50,96,211,65,10,187,35,22,156,207,527,195,65,3,7,195,206,-1
89,40,79,154,64,9,144,46,19,139,168,311,149,71,8,7,188,197,-1
85,36,78,149,55,7,147,45,19,128,168,321,134,64,10,24,197,203,1
98,39,81,191,64,9,166,40,20,138,184,415,131,62,8,19,197,205,-1
110,51,104,191,57,12,213,31,24,162,226,674,190,68,18,2,191,199,-1
108,51,103,197,60,11,211,31,24,160,222,661,187,67,7,3,190,200,1
106,54,103,161,47,4,247,27,27,166,266,892,242,85,4,11,181,183,-1
96,49,98,187,59,6,213,31,24,152,228,680,210,77,8,28,188,189,-1
