91,41,84,141,57,9,149,45,19,143,170,330,158,72,9,14,189,199,-1
90,34,66,136,55,6,123,54,17,118,148,224,118,65,5,26,196,202,-1
99,53,105,219,66,11,204,32,23,165,221,623,224,68,0,6,191,201,-1
85,45,80,154,64,9,147,45,19,148,169,324,174,71,1,4,188,199,-1
82,44,72,118,52,7,152,44,19,147,174,340,177,82,2,2,180,185,-1
88,37,51,105,52,5,119,57,17,128,135,207,125,86,8,16,179,183,-1
92,38,71,174,66,7,154,43,19,133,181,355,130,70,4,24,189,195,-1
96,40,70,120,50,8,137,50,18,141,162,269,139,80,10,13,183,183,-1
83,42,66,156,67,7,150,45,19,144,174,333,159,78,4,2,182,188,-1
86,44,78,164,68,9,142,46,18,147,168,305,171,70,1,11,190,201,-1
101,53,103,203,63,9,195,34,22,162,210,571,210,68,5,5,191,198,1
89,44,68,113,50,7,150,45,19,147,171,328,189,88,6,5,179,182,-1
94,48,87,162,64,10,157,43,20,161,179,363,186,75,4,15,184,195,-1
84,45,66,154,65,6,145,46,19,144,168,312,177,73,2,3,184,188,-1
102,45,83,198,65,5,194,33,22,146,225,576,167,79,0,27,193,191,-1
99,46,105,209,64,11,197,34,23,152,212,575,159,65,0,33,194,205,1
92,40,82,163,63,9,146,45,19,140,165,319,137,64,9,0,199,206,-1
90,46,80,143,62,11,159,43,20,156,169,366,186,74,17,7,185,193,-1
88,37,63,130,58,5,125,54,18,130,141,230,145,74,14,20,184,188,-1
93,35,72,172,62,7,149,44,19,124,169,334,125,62,5,30,203,210,1
89,40,79,154,64,9,144,46,19,139,168,311,149,71,8,7,188,197,-1
91,45,75,154,57,6,150,44,19,146,170,335,180,66,16,2,193,198,1
98,54,104,186,59,10,213,32,24,172,223,665,217,73,1,26,186,195,1
110,51,104,191,57,12,213,31,24,162,226,674,190,68,18,2,191,199,-1
82,45,68,139,64,6,147,46,19,143,169,320,184,80,0,1,181,184,-1
93,37,73,174,68,7,151,43,19,131,175,347,135,68,1,22,196,205,-1
89,44,70,137,58,6,136,49,18,146,168,273,166,78,10,3,186,187,-1
98,45,76,166,60,7,157,42,20,148,184,371,186,69,13,10,190,196,1
101,51,105,212,68,10,209,32,24,162,222,653,224,73,5,23,186,195,1
89,40,58,137,58,7,122,54,17,140,146,225,150,63,7,4,199,206,-1
83,44,68,144,61,8,147,45,19,143,170,325,180,74,1,1,185,191,-1
85,33,40,115,57,3,112,61,17,119,130,184,127,86,12,21,181,183,-1
96,37,74,199,74,5,165,39,20,128,188,419,136,72,1,3,196,200,-1
93,45,73,164,59,7,159,42,20,146,182,379,188,65,11,15,195,201,1
95,36,73,191,73,6,156,41,19,126,184,374,124,71,2,19,199,204,-1
103,55,103,211,65,11,212,31,24,165,229,673,249,72,5,16,188,196,1
95,38,66,126,52,8,133,52,18,140,158,253,140,78,11,8,184,183,-1
92,43,69,158,56,7,149,44,19,143,170,333,168,63,14,18,198,203,1
83,37,54,118,55,4,129,52,18,127,146,245,140,81,4,13,180,184,-1
100,46,81,187,61,9,166,40,20,154,189,415,175,63,13,9,198,207,-1
86,39,60,140,60,7,119,55,17,134,140,212,141,61,7,8,200,207,-1
96,45,80,162,63,9,146,46,19,148,161,316,161,64,5,10,199,207,-1
87,44,70,179,75,6,146,45,19,141,167,326,178,69,6,1,194,201,-1
94,37,73,186,71,7,154,42,19,127,171,362,132,67,2,8,197,206,-1
86,46,73,125,57,6,151,45,19,147,170,334,188,82,9,11,180,184,-1
96,47,103,215,69,10,200,33,23,147,220,598,200,73,6,6,187,194,1
98,52,86,207,69,5,192,33,22,161,212,570,221,75,4,6,194,195,-1
106,53,98,193,60,10,215,31,24,169,224,681,218,73,8,21,188,197,-1
94,37,72,193,72,6,158,41,19,133,184,385,127,70,0,14,200,204,-1
86,45,73,152,63,6,149,44,19,145,170,335,176,71,6,1,189,196,-1
109,51,100,197,59,10,192,34,22,161,210,553,195,64,14,3,196,202,1
109,48,107,215,62,10,205,32,23,158,222,624,168,65,9,32,195,206,1
93,40,62,117,49,7,131,52,18,145,160,249,156,78,8,6,184,184,-1
105,54,100,220,69,10,221,30,25,170,232,718,202,73,0,13,187,199,-1
89,44,82,136,54,6,149,45,19,144,170,332,168,68,10,14,188,193,1
102,54,101,190,58,10,222,30,25,171,224,728,203,71,13,6,189,198,1
101,54,106,188,57,7,236,28,26,164,256,833,253,81,6,14,185,185,-1
81,47,69,146,64,6,151,44,19,147,171,340,195,75,5,0,183,188,-1
100,49,96,206,63,9,186,35,22,156,202,519,176,62,3,5,197,205,1
108,54,105,203,62,11,202,33,23,164,216,608,235,68,12,3,190,200,-1
84,45,68,148,64,6,146,46,19,142,168,317,180,75,5,1,183,187,-1
96,41,77,177,64,5,177,36,21,134,205,485,148,74,0,4,196,198,-1
87,36,53,117,58,4,118,57,17,125,138,205,138,85,9,15,180,183,-1
82,36,54,117,53,7,125,54,18,126,146,229,128,78,1,5,180,184,-1
100,51,109,224,67,9,217,30,24,162,238,704,206,72,6,18,189,199,1
90,47,85,145,58,9,152,44,19,155,175,345,184,73,4,2,186,197,-1
89,41,75,162,66,5,153,43,19,136,175,352,154,72,2,0,188,195,-1
87,42,64,150,64,10,133,50,18,141,157,265,159,67,7,0,193,201,-1
80,38,64,130,59,8,134,51,18,126,152,259,135,76,1,23,179,188,1
86,38,86,175,60,9,170,39,21,134,191,433,138,68,1,28,191,199,-1
